Species	IntronPos	MrnaAcc	Length	GCContent	GCSkew	NContent	Context
Dmel	NC_004353.4_583253-583788+	gnl|FlyBase|CG1909-RA	536	0.319	0.029	0.000	5putr
Dmel	NC_004353.4_583864-583935+	gnl|FlyBase|CG1909-RA	72	0.208	0.067	0.000	cds
Dmel	NC_004353.4_584019-584761+	gnl|FlyBase|CG1909-RA	743	0.287	-0.136	0.000	cds
Dmel	NC_004353.4_584932-584989+	gnl|FlyBase|CG1909-RA	58	0.328	-0.368	0.000	cds
Dmel	NC_004353.4_585175-585297+	gnl|FlyBase|CG1909-RA	123	0.293	-0.056	0.000	cds
Dmel	NC_004353.4_585773-585839+	gnl|FlyBase|CG1909-RA	67	0.433	-0.103	0.000	cds
Dmel	NC_004353.4_585939-586901+	gnl|FlyBase|CG1909-RA	963	0.357	-0.023	0.000	cds
Dmel	NC_004353.4_587094-587842+	gnl|FlyBase|CG1909-RA	749	0.346	-0.097	0.000	cds
Dmel	NC_004353.4_588043-588571+	gnl|FlyBase|CG1909-RA	529	0.365	-0.026	0.000	cds
Dmel	NC_004353.4_601530-601756-	gnl|FlyBase|CG1922-RA	227	0.286	-0.169	0.000	cds
Dmel	NC_004353.4_601936-603311-	gnl|FlyBase|CG1922-RA	1376	0.262	-0.102	0.000	cds
Dmel	NC_004353.4_604253-605002-	gnl|FlyBase|CG1922-RA	750	0.339	-0.047	0.000	cds
Dmel	NC_004353.4_610897-611284+	gnl|FlyBase|CG1511-RC	388	0.317	-0.041	0.000	5putr
Dmel	NC_004353.4_611656-611726+	gnl|FlyBase|CG1511-RC	71	0.310	-0.091	0.000	cds
Dmel	NC_004353.4_611807-613614+	gnl|FlyBase|CG1511-RC	1808	0.300	-0.018	0.000	cds
Dmel	NC_004353.4_613796-613936+	gnl|FlyBase|CG1511-RC	141	0.248	0.486	0.000	cds
Dmel	NC_004353.4_614423-615035+	gnl|FlyBase|CG1511-RC	613	0.308	0.090	0.000	cds
Dmel	NC_004353.4_615924-616004+	gnl|FlyBase|CG1511-RC	81	0.148	-0.167	0.000	cds
Dmel	NC_004353.4_616182-617303+	gnl|FlyBase|CG1511-RC	1122	0.334	0.120	0.000	cds
Dmel	NC_004353.4_617352-618347+	gnl|FlyBase|CG1511-RC	996	0.317	0.082	0.000	cds
Dmel	NC_004353.4_618477-618535+	gnl|FlyBase|CG1511-RC	59	0.271	-0.125	0.000	cds
Dmel	NC_004353.4_618632-618692+	gnl|FlyBase|CG1511-RC	61	0.311	0.053	0.000	cds
Dmel	NC_004353.4_619064-619636+	gnl|FlyBase|CG1511-RC	573	0.304	0.092	0.000	cds
Dmel	NC_004353.4_619784-619847+	gnl|FlyBase|CG1511-RC	64	0.281	-0.444	0.000	cds
Dmel	NC_004353.4_620178-620253+	gnl|FlyBase|CG1511-RC	76	0.197	-0.067	0.000	cds
Dmel	NC_004353.4_624664-624771-	gnl|FlyBase|CG1901-RA	108	0.361	0.077	0.000	cds
Dmel	NC_004353.4_629980-631626+	gnl|FlyBase|CG1732-RA	1647	0.327	-0.065	0.000	cds
Dmel	NC_004353.4_631895-632027+	gnl|FlyBase|CG1732-RA	133	0.286	-0.053	0.000	cds
Dmel	NC_004353.4_632130-632207+	gnl|FlyBase|CG1732-RA	78	0.256	-0.100	0.000	cds
Dmel	NC_004353.4_632389-632447+	gnl|FlyBase|CG1732-RA	59	0.271	0.125	0.000	cds
Dmel	NC_004353.4_632716-633328+	gnl|FlyBase|CG1732-RA	613	0.336	0.117	0.000	cds
Dmel	NC_004353.4_633433-633490+	gnl|FlyBase|CG1732-RA	58	0.241	0.143	0.000	cds
Dmel	NC_004353.4_633861-633920+	gnl|FlyBase|CG1732-RA	60	0.367	0.182	0.000	cds
Dmel	NC_004353.4_634125-634176+	gnl|FlyBase|CG1732-RA	52	0.115	0.000	0.000	cds
Dmel	NC_004353.4_634345-634409+	gnl|FlyBase|CG1732-RA	65	0.308	-0.200	0.000	cds
Dmel	NC_004353.4_636619-639014-	gnl|FlyBase|CG9935-RB	2396	0.320	-0.051	0.000	cds
Dmel	NC_004353.4_639204-639332-	gnl|FlyBase|CG9935-RB	129	0.264	-0.176	0.000	cds
Dmel	NC_004353.4_639535-639592-	gnl|FlyBase|CG9935-RB	58	0.293	0.176	0.000	cds
Dmel	NC_004353.4_640049-640106-	gnl|FlyBase|CG9935-RB	58	0.259	0.067	0.000	cds
Dmel	NC_004353.4_640212-640272-	gnl|FlyBase|CG9935-RB	61	0.197	0.333	0.000	cds
Dmel	NC_004353.4_640477-640532-	gnl|FlyBase|CG9935-RB	56	0.268	0.467	0.000	cds
Dmel	NC_004353.4_640737-642275-	gnl|FlyBase|CG9935-RB	1539	0.353	0.088	0.000	cds
Dmel	NC_004353.4_642429-642491-	gnl|FlyBase|CG9935-RB	63	0.302	0.158	0.000	cds
Dmel	NC_004353.4_642729-643988-	gnl|FlyBase|CG9935-RB	1260	0.367	-0.071	0.000	cds
Dmel	NC_004353.4_644156-645948-	gnl|FlyBase|CG9935-RB	1793	0.322	-0.024	0.000	cds
Dmel	NC_004353.4_646183-646232-	gnl|FlyBase|CG9935-RB	50	0.300	0.467	0.000	cds
Dmel	NC_004353.4_646395-646444-	gnl|FlyBase|CG9935-RB	50	0.200	0.000	0.000	cds
Dmel	NC_004353.4_651031-652304-	gnl|FlyBase|CG31992-RA	1274	0.316	-0.159	0.000	cds
Dmel	NC_004353.4_652585-652645-	gnl|FlyBase|CG31992-RA	61	0.230	-0.143	0.000	cds
Dmel	NC_004353.4_652843-652900-	gnl|FlyBase|CG31992-RA	58	0.241	0.143	0.000	cds
Dmel	NC_004353.4_653052-653869-	gnl|FlyBase|CG31992-RA	818	0.329	-0.011	0.000	cds
Dmel	NC_004353.4_654049-654504-	gnl|FlyBase|CG31992-RA	456	0.318	0.062	0.000	cds
Dmel	NC_004353.4_654799-655060-	gnl|FlyBase|CG31992-RA	262	0.302	0.038	0.000	cds
Dmel	NC_004353.4_655436-656215-	gnl|FlyBase|CG31992-RA	780	0.340	0.064	0.000	cds
Dmel	NC_004353.4_657685-657901-	gnl|FlyBase|CG31992-RA	217	0.313	0.000	0.000	cds
Dmel	NC_004353.4_658509-659559-	gnl|FlyBase|CG31992-RA	1051	0.315	0.015	0.000	5putr
Dmel	NC_004353.4_663743-663854+	gnl|FlyBase|CG1783-RA	112	0.330	0.027	0.000	cds
Dmel	NC_004353.4_664341-664987+	gnl|FlyBase|CG1783-RA	647	0.346	0.027	0.000	cds
Dmel	NC_004353.4_665306-665950+	gnl|FlyBase|CG1783-RA	645	0.291	0.000	0.000	cds
Dmel	NC_004353.4_666933-668419+	gnl|FlyBase|CG1783-RA	1487	0.332	0.002	0.000	cds
Dmel	NC_004353.4_668575-669129+	gnl|FlyBase|CG1783-RA	555	0.259	0.042	0.000	cds
Dmel	NC_004353.4_681136-684580+	gnl|FlyBase|CG11360-RA	3445	0.392	-0.067	0.000	cds
Dmel	NC_004353.4_692360-692424-	gnl|FlyBase|CG1838-RA	65	0.231	-0.067	0.000	cds
Dmel	NC_004353.4_692844-693380-	gnl|FlyBase|CG1838-RA	537	0.274	0.102	0.000	cds
Dmel	NC_004353.4_694417-695696-	gnl|FlyBase|CG1838-RA	1280	0.321	0.075	0.000	5putr
Dmel	NC_004353.4_705274-707491+	gnl|FlyBase|CG1464-RD	2218	0.349	-0.009	0.000	cds
Dmel	NC_004353.4_707672-710916+	gnl|FlyBase|CG1464-RD	3245	0.370	-0.007	0.000	cds
Dmel	NC_004353.4_711083-712492+	gnl|FlyBase|CG1464-RD	1410	0.384	0.077	0.000	cds
Dmel	NC_004353.4_712674-713857+	gnl|FlyBase|CG1464-RD	1184	0.420	-0.062	0.000	cds
Dmel	NC_004353.4_714513-717126+	gnl|FlyBase|CG1464-RD	2614	0.376	0.027	0.000	cds
Dmel	NC_004353.4_717301-717653+	gnl|FlyBase|CG1464-RD	353	0.252	-0.191	0.000	cds
Dmel	NC_004353.4_717930-719273+	gnl|FlyBase|CG1464-RD	1344	0.361	0.076	0.000	cds
Dmel	NC_004353.4_719629-720321+	gnl|FlyBase|CG1464-RD	693	0.312	-0.102	0.000	cds
Dmel	NC_004353.4_724492-725668+	gnl|FlyBase|CG32019-RF	1177	0.302	0.014	0.000	5putr
Dmel	NC_004353.4_726030-726661+	gnl|FlyBase|CG32019-RF	632	0.288	0.044	0.000	cds
Dmel	NC_004353.4_726684-727460+	gnl|FlyBase|CG32019-RF	777	0.260	0.030	0.000	cds
Dmel	NC_004353.4_727624-728103+	gnl|FlyBase|CG32019-RF	480	0.292	-0.014	0.000	cds
Dmel	NC_004353.4_728246-728672+	gnl|FlyBase|CG32019-RF	427	0.281	0.100	0.000	cds
Dmel	NC_004353.4_728815-729001+	gnl|FlyBase|CG32019-RF	187	0.294	-0.091	0.000	cds
Dmel	NC_004353.4_729203-729273+	gnl|FlyBase|CG32019-RF	71	0.352	-0.200	0.000	cds
Dmel	NC_004353.4_729576-730776+	gnl|FlyBase|CG32019-RF	1201	0.362	-0.117	0.000	cds
Dmel	NC_004353.4_731001-731062+	gnl|FlyBase|CG32019-RF	62	0.339	0.048	0.000	cds
Dmel	NC_004353.4_731466-731559+	gnl|FlyBase|CG32019-RF	94	0.351	-0.212	0.000	cds
Dmel	NC_004353.4_732234-733216+	gnl|FlyBase|CG32019-RF	983	0.310	-0.056	0.000	cds
Dmel	NC_004353.4_733565-733919+	gnl|FlyBase|CG32019-RF	355	0.318	-0.115	0.000	cds
Dmel	NC_004353.4_733965-734278+	gnl|FlyBase|CG32019-RF	314	0.264	-0.012	0.000	cds
Dmel	NC_004353.4_734402-734477+	gnl|FlyBase|CG32019-RF	76	0.355	0.111	0.000	cds
Dmel	NC_004353.4_734538-734713+	gnl|FlyBase|CG32019-RF	176	0.358	-0.143	0.000	cds
Dmel	NC_004353.4_734813-735514+	gnl|FlyBase|CG32019-RF	702	0.292	-0.034	0.000	cds
Dmel	NC_004353.4_735824-735904+	gnl|FlyBase|CG32019-RF	81	0.272	0.091	0.000	cds
Dmel	NC_004353.4_736031-736148+	gnl|FlyBase|CG32019-RF	118	0.237	-0.214	0.000	cds
Dmel	NC_004353.4_736188-736338+	gnl|FlyBase|CG32019-RF	151	0.325	0.061	0.000	cds
Dmel	NC_004353.4_736516-736818+	gnl|FlyBase|CG32019-RF	303	0.366	-0.387	0.000	cds
Dmel	NC_004353.4_737047-737735+	gnl|FlyBase|CG32019-RF	689	0.293	-0.129	0.000	cds
Dmel	NC_004353.4_737910-738952+	gnl|FlyBase|CG32019-RF	1043	0.292	-0.167	0.000	cds
Dmel	NC_004353.4_738989-739948+	gnl|FlyBase|CG32019-RF	960	0.315	-0.066	0.000	cds
Dmel	NC_004353.4_739982-742402+	gnl|FlyBase|CG32019-RF	2421	0.306	-0.015	0.000	cds
Dmel	NC_004353.4_742551-742787+	gnl|FlyBase|CG32019-RF	237	0.287	0.000	0.000	cds
Dmel	NC_004353.4_743162-745165+	gnl|FlyBase|CG32019-RF	2004	0.296	-0.042	0.000	cds
Dmel	NC_004353.4_745292-745371+	gnl|FlyBase|CG32019-RF	80	0.312	-0.360	0.000	cds
Dmel	NC_004353.4_746072-746475+	gnl|FlyBase|CG32019-RF	404	0.240	-0.052	0.000	cds
Dmel	NC_004353.4_746830-747306+	gnl|FlyBase|CG32019-RF	477	0.277	-0.030	0.000	cds
Dmel	NC_004353.4_749020-750569+	gnl|FlyBase|CG32019-RF	1550	0.340	-0.082	0.000	cds
Dmel	NC_004353.4_751470-752176+	gnl|FlyBase|CG32019-RF	707	0.315	-0.148	0.000	cds
Dmel	NC_004353.4_752941-753024+	gnl|FlyBase|CG32019-RF	84	0.226	0.263	0.000	cds
Dmel	NC_004353.4_753161-753337+	gnl|FlyBase|CG32019-RF	177	0.232	-0.073	0.000	cds
Dmel	NC_004353.4_754229-754286+	gnl|FlyBase|CG32019-RF	58	0.207	0.000	0.000	cds
Dmel	NC_004353.4_756960-757520+	gnl|FlyBase|CG32019-RF	561	0.355	-0.065	0.000	cds
Dmel	NC_004353.4_757803-757864+	gnl|FlyBase|CG32019-RF	62	0.226	0.000	0.000	cds
Dmel	NC_004353.4_758165-758219+	gnl|FlyBase|CG32019-RF	55	0.218	-0.167	0.000	cds
Dmel	NC_004353.4_767691-767761+	gnl|FlyBase|CG32019-RF	71	0.183	0.538	0.000	cds
Dmel	NC_004353.4_768741-768803+	gnl|FlyBase|CG32019-RF	63	0.206	-0.231	0.000	cds
Dmel	NC_004353.4_769146-770552+	gnl|FlyBase|CG32019-RF	1407	0.348	-0.162	0.000	cds
Dmel	NC_004353.4_771596-772402+	gnl|FlyBase|CG32019-RF	807	0.259	0.129	0.000	cds
Dmel	NC_004353.4_772460-774016+	gnl|FlyBase|CG32019-RF	1557	0.309	-0.019	0.000	cds
Dmel	NC_004353.4_774118-774184+	gnl|FlyBase|CG32019-RF	67	0.090	0.667	0.000	cds
Dmel	NC_004353.4_774312-774376+	gnl|FlyBase|CG32019-RF	65	0.246	0.250	0.000	cds
Dmel	NC_004353.4_774680-774914+	gnl|FlyBase|CG32019-RF	235	0.234	-0.164	0.000	cds
Dmel	NC_004353.4_781670-783173-	gnl|FlyBase|CG1793-RA	1504	0.336	-0.006	0.000	cds
Dmel	NC_004353.4_783246-783301-	gnl|FlyBase|CG1793-RA	56	0.268	-0.067	0.000	cds
Dmel	NC_004353.4_783938-786191-	gnl|FlyBase|CG1793-RA	2254	0.343	0.008	0.000	cds
Dmel	NC_004353.4_787027-787080-	gnl|FlyBase|CG1793-RA	54	0.278	-0.067	0.000	cds
Dmel	NC_004353.4_787210-787451-	gnl|FlyBase|CG1793-RA	242	0.306	-0.108	0.000	5putr
Dmel	NC_004353.4_802111-802397-	gnl|FlyBase|CG11153-RB	287	0.314	0.000	0.000	cds
Dmel	NC_004353.4_803328-823500-	gnl|FlyBase|CG11153-RB	20173	0.355	0.005	0.000	cds
Dmel	NC_004353.4_823619-827858-	gnl|FlyBase|CG11153-RB	4240	0.346	0.010	0.000	5putr
Dmel	NC_004353.4_827925-833378-	gnl|FlyBase|CG11153-RB	5454	0.365	0.017	0.000	5putr
Dmel	NC_004353.4_839072-844291-	gnl|FlyBase|CG11152-RA	5220	0.363	-0.059	0.000	5putr
Dmel	NC_004353.4_855636-855685-	gnl|FlyBase|CG11148-RG	50	0.200	-0.200	0.000	cds
Dmel	NC_004353.4_855841-860306-	gnl|FlyBase|CG11148-RG	4466	0.363	0.050	0.000	cds
Dmel	NC_004353.4_860382-860439-	gnl|FlyBase|CG11148-RG	58	0.172	0.000	0.000	cds
Dmel	NC_004353.4_861388-861792-	gnl|FlyBase|CG11148-RG	405	0.237	0.146	0.000	cds
Dmel	NC_004353.4_864412-865347-	gnl|FlyBase|CG11148-RG	936	0.291	-0.088	0.000	cds
Dmel	NC_004353.4_865643-865701-	gnl|FlyBase|CG11148-RG	59	0.322	0.263	0.000	cds
Dmel	NC_004353.4_865873-865930-	gnl|FlyBase|CG11148-RG	58	0.259	0.333	0.000	cds
Dmel	NC_004353.4_866295-866969-	gnl|FlyBase|CG11148-RG	675	0.283	0.016	0.000	5putr
Dmel	NC_004353.4_871655-871719-	gnl|FlyBase|CG2999-RE	65	0.246	0.375	0.000	cds
Dmel	NC_004353.4_871847-871911-	gnl|FlyBase|CG2999-RE	65	0.231	-0.067	0.000	cds
Dmel	NC_004353.4_872075-872126-	gnl|FlyBase|CG2999-RE	52	0.269	-0.143	0.000	cds
Dmel	NC_004353.4_872226-873213-	gnl|FlyBase|CG2999-RE	988	0.343	-0.003	0.000	cds
Dmel	NC_004353.4_873572-873634-	gnl|FlyBase|CG2999-RE	63	0.175	0.091	0.000	cds
Dmel	NC_004353.4_873927-873993-	gnl|FlyBase|CG2999-RE	67	0.254	0.059	0.000	cds
Dmel	NC_004353.4_874161-874245-	gnl|FlyBase|CG2999-RE	85	0.400	0.000	0.000	cds
Dmel	NC_004353.4_874468-875202-	gnl|FlyBase|CG2999-RE	735	0.313	0.035	0.000	cds
Dmel	NC_004353.4_875485-875542-	gnl|FlyBase|CG2999-RE	58	0.276	0.000	0.000	cds
Dmel	NC_004353.4_875711-876113-	gnl|FlyBase|CG2999-RE	403	0.295	0.008	0.000	cds
Dmel	NC_004353.4_876240-876295-	gnl|FlyBase|CG2999-RE	56	0.125	-0.429	0.000	cds
Dmel	NC_004353.4_876455-876516-	gnl|FlyBase|CG2999-RE	62	0.290	-0.111	0.000	cds
Dmel	NC_004353.4_876790-876869-	gnl|FlyBase|CG2999-RE	80	0.225	0.000	0.000	cds
Dmel	NC_004353.4_877195-878850-	gnl|FlyBase|CG2999-RE	1656	0.293	0.041	0.000	cds
Dmel	NC_004353.4_878993-882616-	gnl|FlyBase|CG2999-RE	3624	0.290	0.002	0.000	cds
Dmel	NC_004353.4_882724-882960-	gnl|FlyBase|CG2999-RE	237	0.283	0.045	0.000	cds
Dmel	NC_004353.4_883082-883142-	gnl|FlyBase|CG2999-RE	61	0.279	-0.294	0.000	cds
Dmel	NC_004353.4_883363-883566-	gnl|FlyBase|CG2999-RE	204	0.275	0.143	0.000	cds
Dmel	NC_004353.4_883642-885453-	gnl|FlyBase|CG2999-RE	1812	0.292	-0.004	0.000	cds
Dmel	NC_004353.4_885463-885759-	gnl|FlyBase|CG2999-RE	297	0.330	0.061	0.000	cds
Dmel	NC_004353.4_885892-886964-	gnl|FlyBase|CG2999-RE	1073	0.333	-0.036	0.000	cds
Dmel	NC_004353.4_892841-892893-	gnl|FlyBase|CG2999-RE	53	0.245	-0.231	0.000	5putr
Dmel	NC_004353.4_892950-893504-	gnl|FlyBase|CG2999-RE	555	0.288	-0.025	0.000	5putr
Dmel	NC_004353.4_915554-915616-	gnl|FlyBase|CG10811-RB	63	0.254	-0.125	0.000	cds
Dmel	NC_004353.4_915719-915836-	gnl|FlyBase|CG10811-RB	118	0.280	-0.091	0.000	cds
Dmel	NC_004353.4_916060-916120-	gnl|FlyBase|CG10811-RB	61	0.246	0.200	0.000	cds
Dmel	NC_004353.4_916268-916866-	gnl|FlyBase|CG10811-RB	599	0.346	-0.159	0.000	cds
Dmel	NC_004353.4_917091-917274-	gnl|FlyBase|CG10811-RB	184	0.277	-0.216	0.000	cds
Dmel	NC_004353.4_917744-918323-	gnl|FlyBase|CG10811-RB	580	0.293	-0.047	0.000	cds
Dmel	NC_004353.4_918482-918535-	gnl|FlyBase|CG10811-RB	54	0.111	0.333	0.000	cds
Dmel	NC_004353.4_918777-918902-	gnl|FlyBase|CG10811-RB	126	0.230	-0.034	0.000	cds
Dmel	NC_004353.4_921200-925082-	gnl|FlyBase|CG10811-RB	3883	0.324	-0.049	0.000	cds
Dmel	NC_004353.4_925139-925574-	gnl|FlyBase|CG10811-RB	436	0.321	0.143	0.000	cds
Dmel	NC_004353.4_925687-925767-	gnl|FlyBase|CG10811-RB	81	0.247	0.200	0.000	cds
Dmel	NC_004353.4_925949-926010-	gnl|FlyBase|CG10811-RB	62	0.226	-0.143	0.000	cds
Dmel	NC_004353.4_926662-927392-	gnl|FlyBase|CG10811-RB	731	0.294	-0.079	0.000	cds
Dmel	NC_004353.4_928152-929821-	gnl|FlyBase|CG10811-RB	1670	0.263	0.005	0.000	cds
Dmel	NC_004353.4_930024-930079-	gnl|FlyBase|CG10811-RB	56	0.250	0.143	0.000	5putr
Dmel	NC_004353.4_930132-930511-	gnl|FlyBase|CG10811-RB	380	0.339	0.132	0.000	5putr
Dmel	NC_004353.4_936930-938331+	gnl|FlyBase|CG11144-RA	1402	0.325	-0.055	0.000	5putr
Dmel	NC_004353.4_939118-940173+	gnl|FlyBase|CG11144-RA	1056	0.343	0.000	0.000	cds
Dmel	NC_004353.4_940718-942766+	gnl|FlyBase|CG11144-RA	2049	0.329	0.033	0.000	cds
Dmel	NC_004353.4_943021-943102+	gnl|FlyBase|CG11144-RA	82	0.280	0.217	0.000	cds
Dmel	NC_004353.4_943210-943547+	gnl|FlyBase|CG11144-RA	338	0.269	-0.055	0.000	cds
Dmel	NC_004353.4_943674-943733+	gnl|FlyBase|CG11144-RA	60	0.267	0.000	0.000	cds
Dmel	NC_004353.4_944254-944305+	gnl|FlyBase|CG11144-RA	52	0.192	-0.400	0.000	cds
Dmel	NC_004353.4_944602-946224+	gnl|FlyBase|CG11144-RA	1623	0.319	-0.033	0.000	cds
Dmel	NC_004353.4_952078-952137-	gnl|FlyBase|CG32016-RB	60	0.200	0.167	0.000	cds
Dmel	NC_004353.4_952462-953512-	gnl|FlyBase|CG32016-RB	1051	0.322	0.071	0.000	cds
Dmel	NC_004353.4_953900-954019-	gnl|FlyBase|CG32016-RB	120	0.175	0.048	0.000	cds
Dmel	NC_004353.4_954227-954488-	gnl|FlyBase|CG32016-RB	262	0.279	-0.041	0.000	cds
Dmel	NC_004353.4_954864-954920-	gnl|FlyBase|CG32016-RB	57	0.281	0.125	0.000	cds
Dmel	NC_004353.4_955051-956544-	gnl|FlyBase|CG32016-RB	1494	0.311	-0.002	0.000	cds
Dmel	NC_004353.4_957890-958005-	gnl|FlyBase|CG32016-RB	116	0.259	0.067	0.000	cds
Dmel	NC_004353.4_958124-958313-	gnl|FlyBase|CG32016-RB	190	0.274	0.154	0.000	5putr
Dmel	NC_004353.4_962729-963720-	gnl|FlyBase|CG11093-RB	992	0.325	-0.019	0.000	cds
Dmel	NC_004353.4_964119-964171-	gnl|FlyBase|CG11093-RB	53	0.208	0.273	0.000	cds
Dmel	NC_004353.4_965640-972037-	gnl|FlyBase|CG11093-RB	6398	0.321	-0.034	0.000	cds
Dmel	NC_004353.4_972139-978206-	gnl|FlyBase|CG11093-RB	6068	0.348	-0.020	0.000	5putr
Dmel	NC_004353.4_990503-992065+	gnl|FlyBase|CG11186-RA	1563	0.338	-0.059	0.000	cds
Dmel	NC_004353.4_992247-996511+	gnl|FlyBase|CG11186-RA	4265	0.351	-0.025	0.000	cds
Dmel	NC_004353.4_996750-997706+	gnl|FlyBase|CG11186-RA	957	0.299	0.000	0.000	cds
Dmel	NC_004353.4_997884-998622+	gnl|FlyBase|CG11186-RA	739	0.271	-0.050	0.000	cds
Dmel	NC_004353.4_998706-1004157+	gnl|FlyBase|CG11186-RA	5452	0.388	-0.025	0.000	cds
Dmel	NC_004353.4_1004413-1004469+	gnl|FlyBase|CG11186-RA	57	0.263	0.067	0.000	cds
Dmel	NC_004353.4_1004619-1005806+	gnl|FlyBase|CG11186-RA	1188	0.348	0.034	0.000	cds
Dmel	NC_004353.4_1006010-1006065+	gnl|FlyBase|CG11186-RA	56	0.321	0.333	0.000	cds
Dmel	NC_004353.4_1013769-1014317-	gnl|FlyBase|CG11081-RA	549	0.277	0.013	0.000	3putr
Dmel	NC_004353.4_1014527-1014582-	gnl|FlyBase|CG11081-RA	56	0.250	0.143	0.000	cds
Dmel	NC_004353.4_1014729-1014777-	gnl|FlyBase|CG11081-RA	49	0.265	-0.231	0.000	cds
Dmel	NC_004353.4_1014909-1014965-	gnl|FlyBase|CG11081-RA	57	0.211	0.333	0.000	cds
Dmel	NC_004353.4_1015353-1015424-	gnl|FlyBase|CG11081-RA	72	0.181	0.231	0.000	cds
Dmel	NC_004353.4_1015621-1016375-	gnl|FlyBase|CG11081-RA	755	0.297	0.107	0.000	cds
Dmel	NC_004353.4_1018710-1018769-	gnl|FlyBase|CG11081-RA	60	0.200	0.500	0.000	cds
Dmel	NC_004353.4_1020016-1022241-	gnl|FlyBase|CG11081-RA	2226	0.223	0.040	0.000	cds
Dmel	NC_004353.4_1023681-1026962-	gnl|FlyBase|CG11081-RA	3282	0.345	0.034	0.000	5putr
Dmel	NC_004353.4_1031743-1031802+	gnl|FlyBase|CG11154-RC	60	0.350	0.048	0.000	5putr
Dmel	NC_004353.4_1031954-1032888+	gnl|FlyBase|CG11154-RC	935	0.256	0.013	0.000	cds
Dmel	NC_004353.4_1033219-1033271+	gnl|FlyBase|CG11154-RC	53	0.189	0.400	0.000	cds
Dmel	NC_004353.4_1037423-1037475-	gnl|FlyBase|CG18069-RJ	53	0.283	-0.200	0.000	cds
Dmel	NC_004353.4_1037591-1037645-	gnl|FlyBase|CG18069-RJ	55	0.345	-0.158	0.000	cds
Dmel	NC_004353.4_1037741-1038358-	gnl|FlyBase|CG18069-RJ	618	0.256	-0.051	0.000	cds
Dmel	NC_004353.4_1038438-1040012-	gnl|FlyBase|CG18069-RJ	1575	0.333	0.120	0.000	cds
Dmel	NC_004353.4_1040079-1043467-	gnl|FlyBase|CG18069-RJ	3389	0.324	0.003	0.000	cds
Dmel	NC_004353.4_1043525-1045155-	gnl|FlyBase|CG18069-RJ	1631	0.286	-0.021	0.000	cds
Dmel	NC_004353.4_1045249-1047263-	gnl|FlyBase|CG18069-RJ	2015	0.360	-0.073	0.000	cds
Dmel	NC_004353.4_1047391-1047452-	gnl|FlyBase|CG18069-RJ	62	0.274	0.176	0.000	cds
Dmel	NC_004353.4_1047576-1047634-	gnl|FlyBase|CG18069-RJ	59	0.186	0.273	0.000	cds
Dmel	NC_004353.4_1047730-1047822-	gnl|FlyBase|CG18069-RJ	93	0.366	-0.118	0.000	cds
Dmel	NC_004353.4_1048149-1048503-	gnl|FlyBase|CG18069-RJ	355	0.293	-0.154	0.000	cds
Dmel	NC_004353.4_1048559-1049186-	gnl|FlyBase|CG18069-RJ	628	0.307	-0.223	0.000	cds
Dmel	NC_004353.4_1049247-1050297-	gnl|FlyBase|CG18069-RJ	1051	0.352	-0.016	0.000	cds
Dmel	NC_004353.4_1050393-1050454-	gnl|FlyBase|CG18069-RJ	62	0.242	-0.200	0.000	cds
Dmel	NC_004353.4_1050610-1051342-	gnl|FlyBase|CG18069-RJ	733	0.332	-0.004	0.000	5putr
Dmel	NC_004353.4_1057573-1057632-	gnl|FlyBase|CG32018-RB	60	0.250	0.333	0.000	cds
Dmel	NC_004353.4_1057754-1057806-	gnl|FlyBase|CG32018-RB	53	0.283	0.333	0.000	cds
Dmel	NC_004353.4_1058156-1058209-	gnl|FlyBase|CG32018-RB	54	0.148	0.250	0.000	cds
Dmel	NC_004353.4_1058505-1059100-	gnl|FlyBase|CG32018-RB	596	0.279	-0.036	0.000	cds
Dmel	NC_004353.4_1059352-1059418-	gnl|FlyBase|CG32018-RB	67	0.149	0.600	0.000	cds
Dmel	NC_004353.4_1059837-1060412-	gnl|FlyBase|CG32018-RB	576	0.304	-0.086	0.000	cds
Dmel	NC_004353.4_1060654-1060740-	gnl|FlyBase|CG32018-RB	87	0.195	0.529	0.000	5putr
Dmel	NC_004353.4_1065023-1065083+	gnl|FlyBase|CG11064-RA	61	0.295	0.222	0.000	5putr
Dmel	NC_004353.4_1065184-1065855+	gnl|FlyBase|CG11064-RA	672	0.263	-0.040	0.000	cds
Dmel	NC_004353.4_1065886-1065939+	gnl|FlyBase|CG11064-RA	54	0.222	0.000	0.000	cds
Dmel	NC_004353.4_1073106-1073160+	gnl|FlyBase|CG11064-RA	55	0.182	0.600	0.000	cds
Dmel	NC_004353.4_1073382-1073438+	gnl|FlyBase|CG11064-RA	57	0.246	0.000	0.000	cds
Dmel	NC_004353.4_1075558-1075615+	gnl|FlyBase|CG11064-RA	58	0.259	-0.067	0.000	cds
Dmel	NC_004353.4_1075737-1075791+	gnl|FlyBase|CG11064-RA	55	0.327	0.000	0.000	cds
Dmel	NC_004353.4_1077830-1077885-	gnl|FlyBase|CG11062-RA	56	0.214	-0.500	0.000	3putr
Dmel	NC_004353.4_1078520-1078572-	gnl|FlyBase|CG11062-RA	53	0.151	0.000	0.000	cds
Dmel	NC_004353.4_1078830-1080256-	gnl|FlyBase|CG11062-RA	1427	0.312	0.128	0.000	cds
Dmel	NC_004353.4_1081208-1082126-	gnl|FlyBase|CG11062-RA	919	0.262	0.021	0.000	cds
