Species	Accession	Length	GCContent	GCSkew	NContent	ExonCount	IntronCount	5pUTRlen	3pUTRlen
Dmel	gnl|FlyBase|CG14053-RA	1109	0.493	-0.009	0.000	1	0	89	327
Dmel	gnl|FlyBase|CG18031-RA	2047	0.521	-0.036	0.000	6	5	71	95
Dmel	gnl|FlyBase|CG33548-RA	2819	0.547	-0.043	0.000	2	1	194	166
Dmel	gnl|FlyBase|CG3299-RA	8002	0.508	-0.002	0.000	6	5	212	668
Dmel	gnl|FlyBase|CG14052-RB	1216	0.481	-0.039	0.000	3	2	97	304
Dmel	gnl|FlyBase|CG3443-RE	12750	0.522	-0.003	0.000	10	9	415	1450
Dmel	gnl|FlyBase|CG3228-RA	4178	0.500	0.043	0.000	5	4	133	215
Dmel	gnl|FlyBase|CG3218-RA	3904	0.455	-0.093	0.000	2	1	171	1489
Dmel	gnl|FlyBase|CG3206-RA	1337	0.518	0.010	0.000	2	1	0	73
Dmel	gnl|FlyBase|CG3193-RA	2390	0.539	0.100	0.000	2	1	120	103
Dmel	gnl|FlyBase|CG3191-RA	1849	0.512	-0.013	0.000	6	5	156	161
Dmel	gnl|FlyBase|CG3091-RA	1799	0.477	0.015	0.000	6	5	43	264
Dmel	gnl|FlyBase|CG3078-RD	5461	0.508	0.058	0.000	5	4	410	1271
Dmel	gnl|FlyBase|CG3073-RA	2309	0.496	-0.060	0.000	3	2	479	487
Dmel	gnl|FlyBase|CG3071-RA	1989	0.514	0.026	0.000	2	1	59	254
Dmel	gnl|FlyBase|CG2924-RA	5771	0.430	0.036	0.000	9	8	668	794
Dmel	gnl|FlyBase|CG2918-RA	3784	0.496	0.085	0.000	3	2	197	206
Dmel	gnl|FlyBase|CG34333-RA	1832	0.561	-0.290	0.000	1	0	23	72
Dmel	gnl|FlyBase|CG2865-RA	11886	0.444	-0.053	0.000	2	1	722	52
Dmel	gnl|FlyBase|CG2845-RA	3573	0.494	-0.015	0.000	5	4	588	439
Dmel	gnl|FlyBase|CG14050-RA	1037	0.484	-0.040	0.000	2	1	94	78
Dmel	gnl|FlyBase|CG2854-RA	1814	0.537	0.072	0.000	2	1	79	88
Dmel	gnl|FlyBase|CG14049-RA	3166	0.449	-0.058	0.000	3	2	1339	245
Dmel	gnl|FlyBase|CG14048-RA	653	0.504	0.027	0.000	1	0	114	53
Dmel	gnl|FlyBase|CG2841-RF	21091	0.440	-0.010	0.000	4	3	665	268
Dmel	gnl|FlyBase|CG43947-RE	19953	0.488	-0.061	0.000	18	17	259	846
Dmel	gnl|FlyBase|CG12496-RA	1537	0.532	-0.049	0.000	1	0	105	370
Dmel	gnl|FlyBase|CG32797-RA	931	0.491	0.046	0.000	1	0	150	172
Dmel	gnl|FlyBase|CG7952-RB	1855	0.533	-0.163	0.000	2	1	115	318
Dmel	gnl|FlyBase|CG7925-RC	1664	0.484	-0.060	0.000	2	1	1082	49
Dmel	gnl|FlyBase|CG32796-RG	25877	0.468	0.009	0.000	10	9	342	884
Dmel	gnl|FlyBase|CG33950-RAT	74951	0.430	-0.027	0.000	45	44	167	692
Dmel	gnl|FlyBase|CG13758-RB	4800	0.475	-0.051	0.000	9	8	461	552
Dmel	gnl|FlyBase|CG8310-RB	1314	0.510	-0.042	0.000	4	3	190	198
Dmel	gnl|FlyBase|CG13759-RA	1120	0.494	0.071	0.000	2	1	174	97
Dmel	gnl|FlyBase|CG13760-RC	1955	0.470	-0.020	0.000	5	4	254	547
Dmel	gnl|FlyBase|CG17437-RA	1899	0.513	-0.032	0.000	3	2	299	249
Dmel	gnl|FlyBase|CG9659-RB	6991	0.455	0.021	0.000	3	2	717	1212
Dmel	gnl|FlyBase|CG8590-RA	4895	0.506	0.019	0.000	6	5	373	515
Dmel	gnl|FlyBase|CG9900-RB	2628	0.535	0.032	0.000	2	1	106	295
Dmel	gnl|FlyBase|CG13761-RB	2197	0.521	-0.004	0.000	5	4	209	146
Dmel	gnl|FlyBase|CG8636-RA	1090	0.555	-0.008	0.000	2	1	91	126
Dmel	gnl|FlyBase|CG10742-RA	1463	0.518	0.034	0.000	3	2	205	160
Dmel	gnl|FlyBase|CG9904-RA	2342	0.508	0.008	0.000	3	2	511	421
Dmel	gnl|FlyBase|CG13762-RC	2507	0.535	0.010	0.000	2	1	51	123
Dmel	gnl|FlyBase|CG10260-RD	8869	0.540	-0.016	0.000	11	10	214	375
Dmel	gnl|FlyBase|CG2621-RQ	31210	0.420	-0.010	0.000	11	10	437	555
Dmel	gnl|FlyBase|CG2655-RA	1525	0.562	-0.004	0.000	2	1	65	232
Dmel	gnl|FlyBase|CG2652-RA	946	0.542	0.060	0.000	1	0	108	130
Dmel	gnl|FlyBase|CG2647-RA	7201	0.553	-0.025	0.000	8	7	369	501
Dmel	gnl|FlyBase|CG2650-RA	1155	0.516	-0.037	0.000	3	2	66	164
Dmel	gnl|FlyBase|CG2658-RA	3489	0.530	0.070	0.000	7	6	228	341
Dmel	gnl|FlyBase|CG2662-RA	2213	0.492	-0.072	0.000	3	2	86	218
Dmel	gnl|FlyBase|CG2675-RB	2622	0.495	0.006	0.000	2	1	289	714
Dmel	gnl|FlyBase|CG2677-RA	1647	0.495	0.009	0.000	5	4	147	151
Dmel	gnl|FlyBase|CG2680-RB	1277	0.506	0.031	0.000	2	1	85	178
Dmel	gnl|FlyBase|CG2681-RA	2985	0.538	0.011	0.000	3	2	280	122
Dmel	gnl|FlyBase|CG2685-RA	2205	0.540	0.001	0.000	5	4	219	74
Dmel	gnl|FlyBase|CG2694-RA	3576	0.503	-0.038	0.000	7	6	51	546
Dmel	gnl|FlyBase|CG2701-RA	2690	0.561	0.038	0.000	5	4	152	65
Dmel	gnl|FlyBase|CG2706-RA	3691	0.525	-0.004	0.000	4	3	100	273
Dmel	gnl|FlyBase|CG2707-RA	2292	0.596	-0.040	0.000	2	1	58	86
Dmel	gnl|FlyBase|CG2709-RA	891	0.556	-0.055	0.000	2	1	29	84
Dmel	gnl|FlyBase|CG2711-RA	2345	0.557	0.036	0.000	3	2	134	89
Dmel	gnl|FlyBase|CG2713-RA	1974	0.544	-0.046	0.000	5	4	142	299
Dmel	gnl|FlyBase|CG2712-RA	1934	0.534	-0.048	0.000	3	2	96	202
Dmel	gnl|FlyBase|CG2714-RA	4291	0.526	-0.050	0.000	6	5	76	755
Dmel	gnl|FlyBase|CG2715-RA	4988	0.389	-0.011	0.000	7	6	593	72
Dmel	gnl|FlyBase|CG3653-RA	4153	0.493	0.033	0.000	6	5	189	366
Dmel	gnl|FlyBase|CG32795-RA	7037	0.410	-0.017	0.000	8	7	275	406
Dmel	gnl|FlyBase|CG2759-RA	5868	0.456	-0.011	0.000	6	5	158	130
Dmel	gnl|FlyBase|CG12498-RA	966	0.508	0.002	0.000	1	0	86	94
Dmel	gnl|FlyBase|CG14416-RA	970	0.504	-0.088	0.000	2	1	32	106
Dmel	gnl|FlyBase|CG14417-RA	1106	0.542	0.000	0.000	1	0	10	103
Dmel	gnl|FlyBase|CG14418-RA	1436	0.531	-0.025	0.000	2	1	28	340
Dmel	gnl|FlyBase|CG14419-RA	729	0.513	-0.155	0.000	1	0	43	98
Dmel	gnl|FlyBase|CG3526-RA	1146	0.456	-0.071	0.000	2	1	45	349
Dmel	gnl|FlyBase|CG3588-RE	4308	0.521	-0.008	0.000	4	3	209	43
Dmel	gnl|FlyBase|CG14424-RA	1375	0.504	-0.117	0.000	2	1	89	165
Dmel	gnl|FlyBase|CG32793-RA	2831	0.564	-0.018	0.000	2	1	122	84
Dmel	gnl|FlyBase|CG3592-RA	840	0.486	0.069	0.000	1	0	43	47
Dmel	gnl|FlyBase|CG3598-RA	1047	0.551	0.068	0.000	1	0	101	127
Dmel	gnl|FlyBase|CG14420-RA	1672	0.537	-0.067	0.000	2	1	627	61
Dmel	gnl|FlyBase|CG14421-RA	922	0.597	-0.156	0.000	2	1	74	59
Dmel	gnl|FlyBase|CG14422-RA	1184	0.550	-0.161	0.000	2	1	90	73
Dmel	gnl|FlyBase|CG14423-RA	1187	0.552	-0.111	0.000	1	0	129	140
Dmel	gnl|FlyBase|CG17959-RA	487	0.499	0.128	0.000	1	0	11	29
Dmel	gnl|FlyBase|CG3603-RA	915	0.525	0.067	0.000	2	1	72	24
Dmel	gnl|FlyBase|CG4125-RA	22003	0.422	0.003	0.000	8	7	540	1983
Dmel	gnl|FlyBase|CG4116-RA	948	0.518	-0.002	0.000	1	0	0	153
Dmel	gnl|FlyBase|CG3936-RA	37352	0.426	0.018	0.000	9	8	798	1240
Dmel	gnl|FlyBase|CG18508-RA	687	0.443	0.092	0.000	2	1	104	226
Dmel	gnl|FlyBase|CG4015-RA	1099	0.485	-0.017	0.000	3	2	80	34
Dmel	gnl|FlyBase|CG3939-RA	1206	0.461	-0.025	0.000	2	1	496	27
Dmel	gnl|FlyBase|CG32498-RB	162888	0.390	-0.008	0.000	15	14	309	154
Dmel	gnl|FlyBase|CG14265-RB	557	0.578	-0.124	0.000	1	0	34	163
Dmel	gnl|FlyBase|CG14266-RA	546	0.471	-0.230	0.000	1	0	37	170
Dmel	gnl|FlyBase|CG10788-RB	594	0.513	-0.207	0.000	1	0	27	126
Dmel	gnl|FlyBase|CG10781-RA	523	0.474	-0.210	0.000	1	0	38	161
Dmel	gnl|FlyBase|CG10789-RA	267	0.393	0.086	0.000	1	0	32	61
Dmel	gnl|FlyBase|CG10790-RB	690	0.441	0.046	0.000	1	0	56	115
Dmel	gnl|FlyBase|CG12181-RC	952	0.506	-0.162	0.000	1	0	25	63
Dmel	gnl|FlyBase|CG10793-RA	1659	0.472	0.073	0.000	1	0	122	97
Dmel	gnl|FlyBase|CG10798-RA	12853	0.410	0.008	0.000	3	2	631	699
Dmel	gnl|FlyBase|CG12535-RB	56458	0.391	-0.035	0.000	4	3	596	178
Dmel	gnl|FlyBase|CG14269-RA	835	0.471	0.043	0.000	1	0	147	115
Dmel	gnl|FlyBase|CG16782-RA	1225	0.431	0.008	0.000	2	1	295	257
Dmel	gnl|FlyBase|CG10801-RA	1909	0.426	0.057	0.000	3	2	36	45
Dmel	gnl|FlyBase|CG16781-RB	1571	0.440	0.039	0.000	2	1	118	239
Dmel	gnl|FlyBase|CG12206-RA	8788	0.390	0.007	0.000	5	4	370	297
Dmel	gnl|FlyBase|CG10804-RC	5634	0.418	-0.009	0.000	7	6	693	1662
Dmel	gnl|FlyBase|CG10802-RA	1591	0.497	0.073	0.000	3	2	80	81
Dmel	gnl|FlyBase|CG14270-RA	774	0.487	0.040	0.000	1	0	94	104
Dmel	gnl|FlyBase|CG10803-RA	3256	0.449	-0.014	0.000	5	4	191	689
Dmel	gnl|FlyBase|CG14271-RB	13418	0.385	0.069	0.000	5	4	310	79
Dmel	gnl|FlyBase|CG32791-RA	19329	0.415	-0.004	0.000	9	8	245	1666
Dmel	gnl|FlyBase|CG32792-RH	2497	0.443	-0.007	0.000	5	4	0	200
Dmel	gnl|FlyBase|CG2875-RA	1902	0.444	-0.017	0.000	4	3	117	102
Dmel	gnl|FlyBase|CG2872-RB	92189	0.374	-0.022	0.000	11	10	601	1918
Dmel	gnl|FlyBase|CG13317-RA	1225	0.491	-0.015	0.000	3	2	423	141
Dmel	gnl|FlyBase|CG2864-RB	2588	0.491	0.072	0.000	2	1	121	228
Dmel	gnl|FlyBase|CG13316-RD	28980	0.393	-0.006	0.000	9	8	868	39
Dmel	gnl|FlyBase|CG2849-RA	14652	0.363	-0.010	0.000	7	6	496	1275
Dmel	gnl|FlyBase|CG34412-RG	15338	0.412	-0.032	0.000	9	8	1200	1573
Dmel	gnl|FlyBase|CG2947-RA	2509	0.456	0.039	0.000	5	4	142	809
Dmel	gnl|FlyBase|CG32788-RB	4117	0.446	-0.105	0.000	3	2	413	472
Dmel	gnl|FlyBase|CG32789-RA	2421	0.466	0.036	0.000	4	3	97	819
Dmel	gnl|FlyBase|CG44123-RD	8725	0.463	-0.068	0.000	5	4	241	471
Dmel	gnl|FlyBase|CG2904-RC	11724	0.494	-0.040	0.000	5	4	347	1036
Dmel	gnl|FlyBase|CG2901-RA	3350	0.479	0.001	0.000	5	4	105	666
Dmel	gnl|FlyBase|CG44402-RD	8974	0.441	-0.011	0.000	6	5	119	208
Dmel	gnl|FlyBase|CG2930-RE	3052	0.507	0.004	0.000	5	4	35	200
Dmel	gnl|FlyBase|CG2934-RA	2220	0.465	-0.014	0.000	3	2	241	498
Dmel	gnl|FlyBase|CG15239-RA	6319	0.460	-0.007	0.000	3	2	321	194
Dmel	gnl|FlyBase|CG42541-RC	35532	0.437	-0.003	0.000	13	12	1116	784
Dmel	gnl|FlyBase|CG2938-RB	4072	0.474	0.021	0.000	3	2	230	800
Dmel	gnl|FlyBase|CG2941-RA	3490	0.451	-0.003	0.000	3	2	305	337
Dmel	gnl|FlyBase|CG32786-RB	3419	0.456	-0.006	0.000	3	2	213	358
Dmel	gnl|FlyBase|CG32783-RB	3418	0.456	-0.006	0.000	3	2	213	357
Dmel	gnl|FlyBase|CG5014-RB	5112	0.390	-0.014	0.000	7	6	567	1164
Dmel	gnl|FlyBase|CG6450-RC	9785	0.519	0.034	0.000	9	8	573	332
Dmel	gnl|FlyBase|CG6428-RA	3221	0.473	0.006	0.000	4	3	418	385
Dmel	gnl|FlyBase|CG6414-RA	2358	0.502	0.005	0.000	4	3	35	89
Dmel	gnl|FlyBase|CG43689-RE	16176	0.455	-0.071	0.000	11	10	490	1427
Dmel	gnl|FlyBase|CG6379-RA	3114	0.509	-0.015	0.000	2	1	390	256
Dmel	gnl|FlyBase|CG15375-RB	1678	0.427	-0.049	0.000	3	2	90	440
Dmel	gnl|FlyBase|CG6358-RA	1243	0.541	0.045	0.000	2	1	78	209
Dmel	gnl|FlyBase|CG4934-RA	1450	0.522	0.030	0.000	1	0	144	328
Dmel	gnl|FlyBase|CG4944-RA	4524	0.434	-0.029	0.000	4	3	161	345
Dmel	gnl|FlyBase|CG6133-RA	2579	0.541	0.030	0.000	3	2	130	73
Dmel	gnl|FlyBase|CG4865-RA	729	0.517	0.008	0.000	1	0	86	76
Dmel	gnl|FlyBase|CG6121-RA	2688	0.490	-0.049	0.000	5	4	635	129
Dmel	gnl|FlyBase|CG4857-RB	9723	0.509	-0.024	0.000	8	7	595	748
Dmel	gnl|FlyBase|CG32775-RA	1623	0.475	-0.032	0.000	2	1	75	564
Dmel	gnl|FlyBase|CG3665-RG	71711	0.405	-0.012	0.000	10	9	420	397
Dmel	gnl|FlyBase|CG43288-RA	397	0.385	0.072	0.000	2	1	48	111
Dmel	gnl|FlyBase|CG15571-RA	522	0.441	-0.096	0.000	1	0	41	22
Dmel	gnl|FlyBase|CG15570-RA	5162	0.480	-0.051	0.000	14	13	56	148
Dmel	gnl|FlyBase|CG15573-RB	940	0.469	0.098	0.000	2	1	57	170
Dmel	gnl|FlyBase|CG32774-RB	1774	0.455	-0.396	0.000	2	1	128	97
Dmel	gnl|FlyBase|CG43134-RA	473	0.444	-0.029	0.000	2	1	30	128
Dmel	gnl|FlyBase|CG43135-RA	281	0.391	-0.018	0.000	2	1	17	0
Dmel	gnl|FlyBase|CG15576-RB	921	0.456	-0.038	0.000	1	0	152	397
Dmel	gnl|FlyBase|CG12691-RA	573	0.511	-0.085	0.000	1	0	63	57
Dmel	gnl|FlyBase|CG15572-RA	2383	0.489	-0.020	0.000	1	0	330	595
Dmel	gnl|FlyBase|CG15577-RA	508	0.486	-0.093	0.000	1	0	94	114
Dmel	gnl|FlyBase|CG15578-RA	415	0.439	-0.209	0.000	1	0	99	46
Dmel	gnl|FlyBase|CG12692-RB	2195	0.459	0.014	0.000	3	2	87	162
Dmel	gnl|FlyBase|CG15579-RA	436	0.516	0.049	0.000	1	0	96	55
Dmel	gnl|FlyBase|CG3697-RA	4572	0.470	0.032	0.000	8	7	187	533
Dmel	gnl|FlyBase|CG2982-RB	2308	0.500	-0.008	0.000	2	1	128	156
Dmel	gnl|FlyBase|CG3712-RA	468	0.406	-0.053	0.000	3	2	100	54
Dmel	gnl|FlyBase|CG3620-RA	17491	0.398	0.013	0.000	14	13	517	3374
Dmel	gnl|FlyBase|CG12693-RB	2378	0.428	0.026	0.000	4	3	154	211
Dmel	gnl|FlyBase|CG3626-RA	4720	0.479	0.024	0.000	6	5	171	794
Dmel	gnl|FlyBase|CG12688-RB	1709	0.499	-0.094	0.000	2	1	714	490
Dmel	gnl|FlyBase|CG3578-RF	70991	0.430	-0.034	0.000	8	7	675	674
Dmel	gnl|FlyBase|CG3556-RA	3610	0.474	-0.051	0.000	6	5	384	254
Dmel	gnl|FlyBase|CG11427-RA	4992	0.485	0.028	0.000	4	3	321	1009
Dmel	gnl|FlyBase|CG3564-RA	1531	0.472	0.068	0.000	3	2	95	382
Dmel	gnl|FlyBase|CG3568-RA	1868	0.486	0.023	0.000	4	3	73	93
Dmel	gnl|FlyBase|CG17592-RB	3515	0.447	-0.068	0.000	2	1	366	1274
Dmel	gnl|FlyBase|CG15912-RA	888	0.507	0.036	0.000	1	0	4	143
Dmel	gnl|FlyBase|CG11436-RA	1996	0.469	0.038	0.000	1	0	71	527
Dmel	gnl|FlyBase|CG3527-RA	1034	0.482	-0.004	0.000	2	1	103	108
Dmel	gnl|FlyBase|CG11444-RA	1081	0.510	-0.009	0.000	1	0	215	218
Dmel	gnl|FlyBase|CG3546-RA	2246	0.526	0.062	0.000	1	0	38	315
Dmel	gnl|FlyBase|CG12684-RA	939	0.425	0.008	0.000	2	1	48	143
Dmel	gnl|FlyBase|CG12212-RA	8541	0.510	-0.027	0.000	3	2	524	135
Dmel	gnl|FlyBase|CG12184-RB	3557	0.492	-0.017	0.000	5	4	53	293
Dmel	gnl|FlyBase|CG12179-RC	4632	0.492	0.006	0.000	5	4	104	295
Dmel	gnl|FlyBase|CG3346-RA	2795	0.496	0.014	0.000	2	1	135	453
Dmel	gnl|FlyBase|CG3081-RA	1904	0.597	-0.011	0.000	1	0	86	66
Dmel	gnl|FlyBase|CG3062-RA	3600	0.470	-0.034	0.000	4	3	84	99
Dmel	gnl|FlyBase|CG3052-RB	2288	0.441	-0.014	0.000	2	1	183	665
Dmel	gnl|FlyBase|CG7038-RA	776	0.487	-0.026	0.000	2	1	96	57
Dmel	gnl|FlyBase|CG3024-RA	1242	0.488	0.030	0.000	2	1	68	93
Dmel	gnl|FlyBase|CG7035-RA	7991	0.499	0.020	0.000	7	6	315	299
Dmel	gnl|FlyBase|CG15473-RA	2543	0.531	-0.045	0.000	3	2	49	98
Dmel	gnl|FlyBase|CG3009-RA	8543	0.418	0.027	0.000	3	2	278	1168
Dmel	gnl|FlyBase|CG3000-RA	12248	0.419	0.017	0.000	5	4	470	703
Dmel	gnl|FlyBase|CG2984-RA	6500	0.509	0.035	0.000	3	2	747	228
Dmel	gnl|FlyBase|CG6998-RF	11254	0.417	0.009	0.000	3	2	215	464
Dmel	gnl|FlyBase|CG7010-RC	2941	0.463	-0.012	0.000	5	4	207	495
Dmel	gnl|FlyBase|CG7024-RA	2196	0.488	0.076	0.000	2	1	255	183
Dmel	gnl|FlyBase|CG6986-RA	21572	0.404	-0.003	0.000	9	8	435	1436
Dmel	gnl|FlyBase|CG15472-RA	1411	0.446	-0.021	0.000	1	0	63	442
Dmel	gnl|FlyBase|CG2932-RA	1032	0.535	0.000	0.000	1	0	71	25
Dmel	gnl|FlyBase|CG2871-RA	1392	0.473	0.213	0.000	1	0	62	103
Dmel	gnl|FlyBase|CG15471-RB	589	0.448	-0.038	0.000	2	1	32	116
Dmel	gnl|FlyBase|CG6978-RA	1985	0.507	0.016	0.000	1	0	123	422
Dmel	gnl|FlyBase|CG2861-RA	7597	0.395	-0.083	0.000	9	8	215	95
Dmel	gnl|FlyBase|CG12682-RA	860	0.484	-0.029	0.000	1	0	30	116
Dmel	gnl|FlyBase|CG42594-RC	65428	0.425	-0.022	0.000	8	7	738	954
Dmel	gnl|FlyBase|CG12681-RA	1594	0.410	0.006	0.000	1	0	122	119
Dmel	gnl|FlyBase|CG6927-RA	1922	0.493	-0.019	0.000	2	1	79	214
Dmel	gnl|FlyBase|CG32772-RC	5860	0.442	-0.035	0.000	6	5	657	817
Dmel	gnl|FlyBase|CG4041-RB	3168	0.547	-0.034	0.000	6	5	125	138
Dmel	gnl|FlyBase|CG6903-RA	2919	0.506	-0.006	0.000	6	5	467	115
Dmel	gnl|FlyBase|CG44774-RC	11442	0.395	-0.050	0.000	4	3	595	920
Dmel	gnl|FlyBase|CG6899-RA	16789	0.434	0.006	0.000	12	11	298	966
Dmel	gnl|FlyBase|CG15468-RA	1200	0.477	0.024	0.000	1	0	219	108
Dmel	gnl|FlyBase|CG12680-RB	797	0.469	0.021	0.000	1	0	98	51
Dmel	gnl|FlyBase|CG6824-RB	22500	0.407	-0.022	0.000	4	3	858	1692
Dmel	gnl|FlyBase|CG32767-RC	8301	0.475	0.009	0.000	5	4	1069	669
Dmel	gnl|FlyBase|CG44835-RQ	169106	0.411	-0.011	0.000	31	30	1088	4045
Dmel	gnl|FlyBase|CG42749-RC	10223	0.435	-0.019	0.000	7	6	280	94
Dmel	gnl|FlyBase|CG3323-RA	2704	0.496	0.039	0.000	2	1	147	231
Dmel	gnl|FlyBase|CG17764-RA	1157	0.534	-0.029	0.000	1	0	205	133
Dmel	gnl|FlyBase|CG3319-RA	1519	0.510	-0.036	0.000	2	1	89	297
Dmel	gnl|FlyBase|CG4528-RA	1260	0.466	-0.080	0.000	2	1	112	72
Dmel	gnl|FlyBase|CG3315-RA	1308	0.417	-0.053	0.000	3	2	44	590
Dmel	gnl|FlyBase|CG4193-RA	772	0.466	-0.006	0.000	1	0	106	342
Dmel	gnl|FlyBase|CG4198-RA	1933	0.550	0.003	0.000	2	1	175	258
Dmel	gnl|FlyBase|CG15930-RB	2166	0.450	0.035	0.000	5	4	13	328
Dmel	gnl|FlyBase|CG4202-RA	1663	0.527	0.047	0.000	1	0	95	281
Dmel	gnl|FlyBase|CG3312-RA	3769	0.510	0.088	0.000	8	7	289	208
Dmel	gnl|FlyBase|CG4206-RA	2884	0.548	0.036	0.000	3	2	142	145
Dmel	gnl|FlyBase|CG3309-RA	2673	0.517	-0.042	0.000	2	1	78	631
Dmel	gnl|FlyBase|CG4208-RA	2560	0.478	0.035	0.000	5	4	226	248
Dmel	gnl|FlyBase|CG4209-RA	1708	0.436	0.016	0.000	3	2	169	532
Dmel	gnl|FlyBase|CG10706-RS	63969	0.388	-0.054	0.000	15	14	603	3922
Dmel	gnl|FlyBase|CG3252-RA	5612	0.424	0.012	0.000	8	7	283	276
Dmel	gnl|FlyBase|CG3249-RC	7951	0.409	-0.054	0.000	5	4	98	2587
Dmel	gnl|FlyBase|CG4165-RA	4939	0.527	0.037	0.000	5	4	201	559
Dmel	gnl|FlyBase|CG16756-RA	701	0.438	0.153	0.000	3	2	11	51
Dmel	gnl|FlyBase|CG15784-RA	1962	0.540	-0.054	0.000	1	0	115	182
Dmel	gnl|FlyBase|CG16752-RA	46885	0.403	-0.021	0.000	6	5	506	1279
Dmel	gnl|FlyBase|CG3239-RF	1994	0.486	0.023	0.000	2	1	7	87
Dmel	gnl|FlyBase|CG32762-RA	990	0.565	-0.156	0.000	3	2	34	185
Dmel	gnl|FlyBase|CG4151-RA	758	0.575	-0.037	0.000	1	0	61	148
Dmel	gnl|FlyBase|CG12730-RA	1513	0.464	0.063	0.000	3	2	162	632
Dmel	gnl|FlyBase|CG33980-RB	31257	0.448	-0.014	0.000	6	5	221	214
Dmel	gnl|FlyBase|CG4136-RA	17961	0.448	-0.023	0.000	3	2	292	177
Dmel	gnl|FlyBase|CG34435-RA	1143	0.553	0.047	0.000	2	1	72	112
Dmel	gnl|FlyBase|CG34434-RB	1817	0.473	0.206	0.000	2	1	204	104
Dmel	gnl|FlyBase|CG3208-RA	2235	0.542	-0.057	0.000	5	4	129	319
Dmel	gnl|FlyBase|CG3201-RB	1440	0.432	-0.039	0.000	2	1	48	738
Dmel	gnl|FlyBase|CG32763-RA	2846	0.560	0.022	0.000	2	1	76	129
Dmel	gnl|FlyBase|CG42492-RC	20267	0.438	-0.046	0.000	14	13	614	663
Dmel	gnl|FlyBase|CG42265-RF	12295	0.481	-0.034	0.000	7	6	477	2891
Dmel	gnl|FlyBase|CG3187-RC	1313	0.511	-0.010	0.000	2	1	72	101
Dmel	gnl|FlyBase|CG4119-RA	4504	0.524	0.031	0.000	7	6	291	409
Dmel	gnl|FlyBase|CG3129-RA	986	0.483	0.029	0.000	3	2	151	88
Dmel	gnl|FlyBase|CG4111-RA	810	0.501	0.005	0.000	3	2	139	95
Dmel	gnl|FlyBase|CG3171-RC	6148	0.427	-0.040	0.000	7	6	319	136
Dmel	gnl|FlyBase|CG15779-RA	1872	0.509	-0.017	0.000	7	6	110	45
Dmel	gnl|FlyBase|CG42449-RA	1217	0.590	-0.045	0.000	2	1	21	192
Dmel	gnl|FlyBase|CG3160-RA	4221	0.485	-0.016	0.000	10	9	72	659
Dmel	gnl|FlyBase|CG12410-RA	3083	0.436	0.077	0.000	5	4	607	512
Dmel	gnl|FlyBase|CG3149-RA	2261	0.530	-0.011	0.000	4	3	140	209
Dmel	gnl|FlyBase|CG4096-RB	10077	0.490	0.017	0.000	12	11	729	119
Dmel	gnl|FlyBase|CG33080-RA	9220	0.437	0.001	0.000	6	5	64	348
Dmel	gnl|FlyBase|CG32758-RA	17105	0.449	0.060	0.000	6	5	607	701
Dmel	gnl|FlyBase|CG15773-RA	1875	0.551	0.029	0.000	2	1	20	219
Dmel	gnl|FlyBase|CG3125-RA	8592	0.479	0.022	0.000	2	1	559	1319
Dmel	gnl|FlyBase|CG4078-RA	4036	0.490	0.008	0.000	7	6	122	228
Dmel	gnl|FlyBase|CG15772-RA	1527	0.531	-0.085	0.000	2	1	179	387
Dmel	gnl|FlyBase|CG15929-RA	930	0.448	0.079	0.000	4	3	74	173
Dmel	gnl|FlyBase|CG15771-RA	4004	0.456	-0.050	0.000	3	2	307	915
Dmel	gnl|FlyBase|CG3086-RB	4296	0.426	-0.014	0.000	4	3	132	808
Dmel	gnl|FlyBase|CG3108-RA	4426	0.519	-0.002	0.000	5	4	38	141
Dmel	gnl|FlyBase|CG15767-RA	1433	0.505	0.024	0.000	1	0	159	161
Dmel	gnl|FlyBase|CG12239-RA	2404	0.531	0.140	0.000	2	1	102	288
Dmel	gnl|FlyBase|CG4052-RA	668	0.518	-0.064	0.000	2	1	54	113
Dmel	gnl|FlyBase|CG18341-RA	1205	0.522	-0.030	0.000	3	2	52	101
Dmel	gnl|FlyBase|CG44329-RA	705	0.435	-0.016	0.000	3	2	93	40
Dmel	gnl|FlyBase|CG15766-RA	957	0.525	-0.024	0.000	1	0	54	252
Dmel	gnl|FlyBase|CG15765-RA	21015	0.446	-0.023	0.000	7	6	143	373
Dmel	gnl|FlyBase|CG12729-RA	827	0.490	-0.007	0.000	1	0	73	52
Dmel	gnl|FlyBase|CG43136-RA	704	0.436	0.062	0.000	1	0	74	51
Dmel	gnl|FlyBase|CG43137-RA	602	0.382	0.113	0.000	2	1	124	190
Dmel	gnl|FlyBase|CG15764-RA	1014	0.539	-0.002	0.000	1	0	87	45
Dmel	gnl|FlyBase|CG3033-RA	2517	0.528	0.028	0.000	3	2	101	262
Dmel	gnl|FlyBase|CG3025-RA	3014	0.527	-0.011	0.000	1	0	101	429
Dmel	gnl|FlyBase|CG3016-RA	2788	0.500	-0.009	0.000	4	3	329	430
Dmel	gnl|FlyBase|CG16721-RA	3523	0.482	-0.016	0.000	6	5	459	602
Dmel	gnl|FlyBase|CG4027-RA	3313	0.459	-0.051	0.000	2	1	161	345
Dmel	gnl|FlyBase|CG4020-RA	2120	0.501	0.034	0.000	7	6	75	190
