Species	Accession	Length	GCContent	GCSkew	NContent	ExonCount	IntronCount	5pUTRlen	3pUTRlen
Agam	gnl|WGS:AAAB|AGAP000285-RA	3493	0.500	-0.018	0.000	6	5	544	0
Agam	gnl|WGS:AAAB|AGAP000286-RA	2703	0.572	0.012	0.000	4	3	0	682
Agam	gnl|WGS:AAAB|AGAP000287-RA	1180	0.658	0.130	0.000	2	1	119	0
Agam	gnl|WGS:AAAB|AGAP000288-RA	1350	0.610	0.080	0.000	2	1	27	190
Agam	gnl|WGS:AAAB|AGAP000289-RA	1344	0.596	0.129	0.000	2	1	283	0
Agam	gnl|WGS:AAAB|AGAP000290-RA	9031	0.491	-0.030	0.000	3	2	100	0
Agam	gnl|WGS:AAAB|AGAP000291-RA	2028	0.600	0.109	0.000	3	2	183	382
Agam	gnl|WGS:AAAB|AGAP000292-RA	11284	0.501	-0.069	0.000	8	7	0	309
Agam	gnl|WGS:AAAB|AGAP000293-RA	4963	0.545	-0.023	0.004	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP000294-RA	1554	0.650	0.014	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP000295-RA	8173	0.516	-0.042	0.026	4	3	208	233
Agam	gnl|WGS:AAAB|AGAP000296-RA	908	0.622	0.034	0.000	2	1	86	42
Agam	gnl|WGS:AAAB|AGAP000297-RA	5164	0.443	-0.054	0.004	4	3	287	1025
Agam	gnl|WGS:AAAB|AGAP000298-RA	868	0.529	-0.037	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP000299-RA	10313	0.464	0.010	0.000	3	2	50	176
Agam	gnl|WGS:AAAB|AGAP000300-RA	22254	0.545	-0.002	0.004	6	5	0	0
Agam	gnl|WGS:AAAB|AGAP000301-RA	6754	0.572	0.024	0.003	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP000303-RA	5807	0.577	0.018	0.000	7	6	0	0
Agam	gnl|WGS:AAAB|AGAP000304-RA	3901	0.493	0.015	0.000	4	3	130	1227
Agam	gnl|WGS:AAAB|AGAP000305-RA	901	0.620	-0.041	0.000	1	0	0	331
Agam	gnl|WGS:AAAB|AGAP000306-RA	4403	0.449	0.019	0.000	4	3	106	217
Agam	gnl|WGS:AAAB|AGAP013049-RA	846	0.557	0.066	0.000	1	0	0	291
Agam	gnl|WGS:AAAB|AGAP000307-RA	11498	0.516	-0.015	0.002	9	8	0	0
Agam	gnl|WGS:AAAB|AGAP000308-RA	2039	0.562	-0.060	0.000	2	1	604	566
Agam	gnl|WGS:AAAB|AGAP000309-RA	5972	0.564	-0.010	0.000	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP000310-RA	1268	0.662	0.087	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP000311-RA	5115	0.535	-0.030	0.000	6	5	18	769
Agam	gnl|WGS:AAAB|AGAP013392-RA	2465	0.594	0.013	0.000	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP000312-RA	1951	0.482	0.021	0.000	5	4	0	57
Agam	gnl|WGS:AAAB|AGAP000313-RA	8104	0.495	-0.004	0.000	7	6	315	410
Agam	gnl|WGS:AAAB|AGAP000314-RB	11083	0.622	-0.042	0.000	7	6	0	0
Agam	gnl|WGS:AAAB|AGAP000316-RA	1697	0.596	-0.115	0.000	2	1	752	194
Agam	gnl|WGS:AAAB|AGAP000317-RA	6704	0.508	0.035	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP000319-RA	13649	0.482	0.020	0.000	6	5	660	0
Agam	gnl|WGS:AAAB|AGAP000320-RA	16275	0.449	-0.139	0.000	11	10	111	571
Agam	gnl|WGS:AAAB|AGAP000321-RA	13007	0.488	0.011	0.000	8	7	285	665
Agam	gnl|WGS:AAAB|AGAP013441-RA	2716	0.680	-0.044	0.000	3	2	326	0
Agam	gnl|WGS:AAAB|AGAP000322-RA	1809	0.566	-0.021	0.000	4	3	704	0
Agam	gnl|WGS:AAAB|AGAP000323-RA	11154	0.489	0.055	0.000	7	6	78	0
Agam	gnl|WGS:AAAB|AGAP000324-RA	1948	0.535	0.071	0.000	3	2	341	113
Agam	gnl|WGS:AAAB|AGAP013047-RA	1943	0.638	-0.001	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP000325-RB	2440	0.618	0.031	0.000	2	1	248	129
Agam	gnl|WGS:AAAB|AGAP000326-RA	1072	0.648	0.030	0.000	2	1	0	79
Agam	gnl|WGS:AAAB|AGAP000327-RA	3558	0.565	0.000	0.000	3	2	585	165
Agam	gnl|WGS:AAAB|AGAP000328-RA	7465	0.469	0.006	0.000	6	5	791	0
Agam	gnl|WGS:AAAB|AGAP000329-RA	6262	0.480	-0.018	0.000	10	9	0	0
Agam	gnl|WGS:AAAB|AGAP000330-RA	2363	0.529	-0.060	0.000	5	4	357	0
Agam	gnl|WGS:AAAB|AGAP000331-RA	24056	0.550	0.029	0.000	15	14	0	169
Agam	gnl|WGS:AAAB|AGAP000332-RA	8561	0.631	-0.005	0.019	6	5	76	171
Agam	gnl|WGS:AAAB|AGAP000334-RA	5129	0.516	0.026	0.000	4	3	232	75
Agam	gnl|WGS:AAAB|AGAP000336-RA	6220	0.494	-0.008	0.000	4	3	1242	0
Agam	gnl|WGS:AAAB|AGAP000337-RA	4579	0.634	0.076	0.000	5	4	246	459
Agam	gnl|WGS:AAAB|AGAP000338-RA	754	0.649	0.002	0.000	2	1	96	0
Agam	gnl|WGS:AAAB|AGAP000339-RA	1347	0.683	-0.020	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP000340-RA	1754	0.643	-0.010	0.000	3	2	0	127
Agam	gnl|WGS:AAAB|AGAP000341-RA	1259	0.635	-0.051	0.000	4	3	45	0
Agam	gnl|WGS:AAAB|AGAP000342-RA	2475	0.526	0.086	0.000	2	1	481	52
Agam	gnl|WGS:AAAB|AGAP000343-RA	5558	0.564	0.024	0.000	4	3	378	653
Agam	gnl|WGS:AAAB|AGAP013476-RA	1880	0.660	-0.014	0.000	1	0	101	0
Agam	gnl|WGS:AAAB|AGAP000344-RA	5888	0.520	0.001	0.000	4	3	309	366
Agam	gnl|WGS:AAAB|AGAP000345-RA	12758	0.507	-0.015	0.026	5	4	338	0
Agam	gnl|WGS:AAAB|AGAP013397-RA	3632	0.514	0.007	0.000	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP000346-RA	7176	0.519	0.037	0.000	5	4	451	0
Agam	gnl|WGS:AAAB|AGAP000347-RA	3541	0.490	0.059	0.000	3	2	256	799
Agam	gnl|WGS:AAAB|AGAP000348-RA	12620	0.517	-0.023	0.341	14	13	0	425
Agam	gnl|WGS:AAAB|AGAP000349-RA	10831	0.480	-0.017	0.022	6	5	258	0
Agam	gnl|WGS:AAAB|AGAP000351-RB	89291	0.473	-0.024	0.005	7	6	0	418
Agam	gnl|WGS:AAAB|AGAP000352-RA	1833	0.601	-0.034	0.000	2	1	162	0
Agam	gnl|WGS:AAAB|AGAP000354-RA	11595	0.487	-0.011	0.009	7	6	1475	1310
Agam	gnl|WGS:AAAB|AGAP000355-RA	2765	0.566	0.025	0.018	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP000356-RA	1003	0.580	0.058	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP000357-RA	959	0.587	-0.020	0.000	2	1	10	98
Agam	gnl|WGS:AAAB|AGAP000358-RA	1074	0.516	0.058	0.000	3	2	109	517
Agam	gnl|WGS:AAAB|AGAP000359-RA	9874	0.506	-0.046	0.003	6	5	0	93
Agam	gnl|WGS:AAAB|AGAP000360-RA	13380	0.499	0.006	0.107	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP000361-RA	3047	0.644	0.041	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP000363-RA	6721	0.574	0.020	0.000	6	5	0	297
Agam	gnl|WGS:AAAB|AGAP000364-RA	4955	0.578	0.052	0.000	3	2	410	0
Agam	gnl|WGS:AAAB|AGAP000365-RA	1437	0.630	0.051	0.000	3	2	22	0
Agam	gnl|WGS:AAAB|AGAP000366-RA	831	0.576	-0.015	0.000	2	1	424	47
Agam	gnl|WGS:AAAB|AGAP000367-RA	1707	0.579	-0.028	0.000	3	2	462	205
Agam	gnl|WGS:AAAB|AGAP000368-RA	25650	0.549	0.029	0.001	7	6	290	0
Agam	gnl|WGS:AAAB|AGAP000369-RA	2115	0.564	-0.018	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP000372-RA	5560	0.536	-0.026	0.067	5	4	104	209
Agam	gnl|WGS:AAAB|AGAP000374-RA	12389	0.570	-0.008	0.000	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP000375-RA	1693	0.592	0.018	0.000	3	2	147	496
Agam	gnl|WGS:AAAB|AGAP000376-RA	3172	0.605	0.032	0.000	2	1	64	151
Agam	gnl|WGS:AAAB|AGAP000377-RA	2148	0.635	0.060	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP000378-RA	11341	0.466	0.007	0.000	4	3	161	1113
Agam	gnl|WGS:AAAB|AGAP000379-RA	1503	0.584	0.027	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP000380-RA	10985	0.482	-0.012	0.000	5	4	324	0
Agam	gnl|WGS:AAAB|AGAP000382-RA	1006	0.590	-0.138	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP013067-RA	4010	0.426	-0.023	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP000383-RA	63719	0.464	-0.007	0.004	8	7	0	0
Agam	gnl|WGS:AAAB|AGAP000384-RA	7313	0.647	0.062	0.000	6	5	0	0
Agam	gnl|WGS:AAAB|AGAP000385-RA	5314	0.546	-0.020	0.004	6	5	210	403
Agam	gnl|WGS:AAAB|AGAP000386-RA	13258	0.458	0.048	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP000387-RA	1177	0.656	-0.028	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP000388-RA	1849	0.572	0.019	0.000	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP000389-RA	27929	0.500	0.021	0.003	18	17	936	0
Agam	gnl|WGS:AAAB|AGAP000390-RA	10111	0.498	0.035	0.000	7	6	0	0
Agam	gnl|WGS:AAAB|AGAP000391-RA	2808	0.547	0.033	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP000392-RA	1343	0.566	0.024	0.000	2	1	511	146
Agam	gnl|WGS:AAAB|AGAP000393-RA	1579	0.563	-0.055	0.000	4	3	178	24
Agam	gnl|WGS:AAAB|AGAP000394-RA	1943	0.636	-0.023	0.000	3	2	159	0
Agam	gnl|WGS:AAAB|AGAP013009-RA	7576	0.573	0.068	0.029	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP000395-RA	1219	0.604	0.065	0.000	2	1	272	56
Agam	gnl|WGS:AAAB|AGAP000396-RA	1167	0.587	-0.057	0.000	3	2	176	104
Agam	gnl|WGS:AAAB|AGAP000397-RA	2640	0.652	0.073	0.000	2	1	101	0
Agam	gnl|WGS:AAAB|AGAP000398-RA	1321	0.581	-0.012	0.000	4	3	0	62
Agam	gnl|WGS:AAAB|AGAP000399-RB	17893	0.425	-0.048	0.000	7	6	389	350
Agam	gnl|WGS:AAAB|AGAP000400-RA	3306	0.581	0.016	0.000	7	6	242	73
Agam	gnl|WGS:AAAB|AGAP000401-RA	876	0.695	-0.031	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP000402-RA	1144	0.602	0.036	0.000	2	1	66	159
Agam	gnl|WGS:AAAB|AGAP000403-RA	3425	0.615	-0.016	0.000	4	3	0	171
Agam	gnl|WGS:AAAB|AGAP000405-RA	4782	0.537	-0.025	0.000	7	6	215	271
Agam	gnl|WGS:AAAB|AGAP000406-RA	8645	0.539	0.052	0.000	10	9	441	0
Agam	gnl|WGS:AAAB|AGAP000407-RA	5817	0.518	0.058	0.000	5	4	158	847
Agam	gnl|WGS:AAAB|AGAP000408-RA	1096	0.341	0.128	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP000410-RA	12421	0.497	-0.028	0.088	14	13	0	691
Agam	gnl|WGS:AAAB|AGAP000411-RA	3679	0.474	0.025	0.000	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP000412-RA	6407	0.457	-0.007	0.000	5	4	542	1153
Agam	gnl|WGS:AAAB|AGAP000413-RA	5720	0.553	0.001	0.000	6	5	0	0
Agam	gnl|WGS:AAAB|AGAP000414-RA	1465	0.615	0.088	0.000	2	1	217	108
Agam	gnl|WGS:AAAB|AGAP000415-RA	899	0.593	-0.126	0.000	2	1	196	85
Agam	gnl|WGS:AAAB|AGAP000416-RB	1294	0.637	-0.032	0.000	2	1	243	72
Agam	gnl|WGS:AAAB|AGAP000419-RA	5541	0.613	-0.026	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP000420-RA	5450	0.553	-0.070	0.000	2	1	189	0
Agam	gnl|WGS:AAAB|AGAP000421-RA	7287	0.436	0.061	0.000	4	3	282	0
Agam	gnl|WGS:AAAB|AGAP000422-RA	5012	0.498	0.031	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP013000-RA	636	0.401	0.176	0.000	2	1	318	109
Agam	gnl|WGS:AAAB|AGAP000424-RA	641	0.398	0.169	0.000	2	1	323	109
Agam	gnl|WGS:AAAB|AGAP013129-RA	634	0.396	0.179	0.000	2	1	316	109
Agam	gnl|WGS:AAAB|AGAP000423-RA	634	0.396	0.179	0.000	2	1	316	109
Agam	gnl|WGS:AAAB|AGAP000425-RA	2181	0.450	0.085	0.000	3	2	155	171
Agam	gnl|WGS:AAAB|AGAP000426-RA	1468	0.544	-0.049	0.000	3	2	416	362
Agam	gnl|WGS:AAAB|AGAP000427-RA	7619	0.612	0.062	0.000	5	4	160	242
Agam	gnl|WGS:AAAB|AGAP000428-RA	4102	0.509	0.086	0.000	5	4	0	125
Agam	gnl|WGS:AAAB|AGAP000429-RA	6516	0.513	0.018	0.000	7	6	117	0
Agam	gnl|WGS:AAAB|AGAP000430-RA	3148	0.555	0.039	0.006	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP000431-RA	13077	0.460	-0.028	0.000	7	6	0	0
Agam	gnl|WGS:AAAB|AGAP000432-RA	774	0.576	-0.013	0.000	2	1	129	119
Agam	gnl|WGS:AAAB|AGAP000433-RA	4092	0.479	0.027	0.000	3	2	1026	305
Agam	gnl|WGS:AAAB|AGAP000434-RA	4892	0.506	-0.032	0.000	4	3	604	340
Agam	gnl|WGS:AAAB|AGAP000436-RA	7225	0.485	-0.032	0.000	5	4	600	344
Agam	gnl|WGS:AAAB|AGAP000437-RA	1443	0.667	-0.031	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP013421-RA	1271	0.556	-0.024	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP013175-RA	1345	0.551	-0.047	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP013080-RA	1466	0.576	-0.007	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP013308-RA	1097	0.603	-0.033	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP013319-RA	1834	0.591	0.002	0.181	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP000438-RA	1589	0.602	-0.045	0.000	3	2	84	104
Agam	gnl|WGS:AAAB|AGAP000439-RA	1379	0.532	-0.038	0.000	3	2	58	328
Agam	gnl|WGS:AAAB|AGAP000440-RA	8367	0.495	0.021	0.000	9	8	791	672
Agam	gnl|WGS:AAAB|AGAP000441-RA	2409	0.564	-0.064	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP000442-RA	1626	0.538	-0.023	0.000	3	2	1	263
Agam	gnl|WGS:AAAB|AGAP000443-RA	18078	0.523	-0.073	0.031	20	19	0	0
Agam	gnl|WGS:AAAB|AGAP000444-RA	1342	0.619	0.090	0.000	2	1	157	82
Agam	gnl|WGS:AAAB|AGAP000445-RA	1772	0.595	-0.061	0.000	3	2	0	438
Agam	gnl|WGS:AAAB|AGAP000446-RA	2586	0.629	0.007	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP000447-RA	4085	0.504	0.011	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP013275-RA	11570	0.567	0.009	0.000	8	7	0	0
Agam	gnl|WGS:AAAB|AGAP000449-RB	9443	0.565	0.033	0.000	7	6	0	0
Agam	gnl|WGS:AAAB|AGAP000452-RA	7901	0.503	-0.020	0.000	12	11	0	167
Agam	gnl|WGS:AAAB|AGAP000453-RA	9801	0.577	0.015	0.000	4	3	0	299
Agam	gnl|WGS:AAAB|AGAP000456-RA	8178	0.468	0.019	0.035	7	6	907	0
Agam	gnl|WGS:AAAB|AGAP000457-RA	4224	0.437	-0.035	0.000	7	6	295	260
Agam	gnl|WGS:AAAB|AGAP000454-RA	2956	0.567	0.027	0.000	3	2	124	94
Agam	gnl|WGS:AAAB|AGAP000458-RA	1804	0.708	-0.044	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP000460-RA	4709	0.511	-0.002	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP000461-RB	27409	0.479	-0.006	0.000	17	16	0	486
Agam	gnl|WGS:AAAB|AGAP000462-RA	3333	0.517	-0.106	0.000	3	2	483	310
Agam	gnl|WGS:AAAB|AGAP000463-RA	10923	0.495	0.015	0.055	8	7	0	0
Agam	gnl|WGS:AAAB|AGAP000466-RA	5264	0.514	-0.006	0.000	9	8	0	189
Agam	gnl|WGS:AAAB|AGAP000467-RA	12477	0.480	-0.065	0.000	10	9	0	0
Agam	gnl|WGS:AAAB|AGAP000468-RA	3289	0.596	-0.100	0.000	2	1	148	0
Agam	gnl|WGS:AAAB|AGAP000469-RA	4657	0.438	-0.037	0.000	5	4	496	151
Agam	gnl|WGS:AAAB|AGAP000470-RA	4947	0.461	-0.038	0.000	5	4	248	626
Agam	gnl|WGS:AAAB|AGAP000471-RA	4945	0.544	0.093	0.000	4	3	70	0
Agam	gnl|WGS:AAAB|AGAP000472-RA	9151	0.577	-0.052	0.052	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP000473-RA	2638	0.554	-0.070	0.000	3	2	412	0
Agam	gnl|WGS:AAAB|AGAP000474-RA	3415	0.551	0.003	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP013210-RA	14347	0.467	-0.042	0.064	7	6	0	702
Agam	gnl|WGS:AAAB|AGAP000475-RA	4813	0.482	0.014	0.000	4	3	851	238
Agam	gnl|WGS:AAAB|AGAP000476-RA	4149	0.585	-0.094	0.000	4	3	38	0
Agam	gnl|WGS:AAAB|AGAP000477-RA	65899	0.457	-0.004	0.000	9	8	0	0
Agam	gnl|WGS:AAAB|AGAP000478-RA	1248	0.632	-0.004	0.000	2	1	119	88
Agam	gnl|WGS:AAAB|AGAP000479-RA	1373	0.674	0.036	0.000	1	0	107	0
Agam	gnl|WGS:AAAB|AGAP000480-RA	1487	0.594	0.024	0.000	3	2	168	112
Agam	gnl|WGS:AAAB|AGAP000481-RA	3824	0.491	0.012	0.000	4	3	17	883
Agam	gnl|WGS:AAAB|AGAP000482-RA	1115	0.533	0.064	0.000	3	2	33	374
Agam	gnl|WGS:AAAB|AGAP000483-RC	8724	0.527	0.030	0.011	9	8	0	0
Agam	gnl|WGS:AAAB|AGAP000484-RA	22248	0.470	-0.013	0.018	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP000485-RA	741	0.648	-0.042	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP000488-RA	23042	0.481	0.019	0.002	4	3	0	83
Agam	gnl|WGS:AAAB|AGAP000489-RA	17013	0.449	0.003	0.000	12	11	0	0
Agam	gnl|WGS:AAAB|AGAP000491-RA	629	0.564	-0.003	0.000	2	1	125	74
Agam	gnl|WGS:AAAB|AGAP000492-RA	3188	0.553	0.055	0.006	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP000493-RA	849	0.494	-0.112	0.000	2	1	0	412
Agam	gnl|WGS:AAAB|AGAP013265-RA	5203	0.559	-0.028	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP000494-RA	1254	0.464	-0.041	0.000	3	2	428	223
Agam	gnl|WGS:AAAB|AGAP013262-RA	16264	0.527	0.000	0.001	5	4	0	333
Agam	gnl|WGS:AAAB|AGAP000495-RA	1273	0.490	0.064	0.000	4	3	137	302
Agam	gnl|WGS:AAAB|AGAP000496-RA	849	0.581	0.059	0.000	2	1	91	65
Agam	gnl|WGS:AAAB|AGAP000497-RA	1131	0.532	-0.023	0.000	2	1	300	338
Agam	gnl|WGS:AAAB|AGAP000498-RA	2440	0.502	-0.065	0.000	4	3	353	317
Agam	gnl|WGS:AAAB|AGAP000499-RA	5553	0.428	-0.014	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP000500-RA	19764	0.494	0.024	0.032	8	7	196	998
Agam	gnl|WGS:AAAB|AGAP000501-RA	3584	0.572	0.111	0.000	4	3	232	120
Agam	gnl|WGS:AAAB|AGAP013382-RA	468	0.688	0.075	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP000502-RA	19516	0.504	0.007	0.062	10	9	0	0
Agam	gnl|WGS:AAAB|AGAP000504-RA	31126	0.500	-0.036	0.000	13	12	0	655
Agam	gnl|WGS:AAAB|AGAP000506-RA	4233	0.569	-0.025	0.034	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP000507-RA	1522	0.650	0.021	0.000	2	1	165	0
Agam	gnl|WGS:AAAB|AGAP000508-RA	827	0.647	-0.006	0.000	1	0	170	0
Agam	gnl|WGS:AAAB|AGAP000509-RA	1943	0.498	-0.051	0.000	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP000512-RB	19067	0.508	-0.006	0.000	8	7	0	212
Agam	gnl|WGS:AAAB|AGAP000513-RA	1260	0.593	0.025	0.000	3	2	198	81
Agam	gnl|WGS:AAAB|AGAP000514-RA	9399	0.472	0.010	0.000	3	2	144	991
Agam	gnl|WGS:AAAB|AGAP000515-RA	769	0.532	-0.086	0.000	3	2	205	71
Agam	gnl|WGS:AAAB|AGAP000516-RA	1168	0.503	-0.136	0.000	3	2	243	288
Agam	gnl|WGS:AAAB|AGAP000519-RA	51029	0.451	0.016	0.000	15	14	0	0
Agam	gnl|WGS:AAAB|AGAP000520-RA	5954	0.596	-0.012	0.000	5	4	0	0
Agam	gnl|WGS:AAAB|AGAP000521-RA	14273	0.481	0.008	0.000	5	4	69	0
Agam	gnl|WGS:AAAB|AGAP000522-RA	3655	0.465	-0.013	0.000	2	1	2	0
Agam	gnl|WGS:AAAB|AGAP000523-RA	848	0.527	-0.141	0.000	3	2	0	0
Agam	gnl|WGS:AAAB|AGAP000526-RA	9135	0.467	0.013	0.034	6	5	83	824
Agam	gnl|WGS:AAAB|AGAP000528-RA	6333	0.570	-0.039	0.012	5	4	675	795
Agam	gnl|WGS:AAAB|AGAP000529-RA	4733	0.548	0.007	0.000	8	7	129	322
Agam	gnl|WGS:AAAB|AGAP000530-RA	1719	0.584	0.012	0.000	3	2	155	419
Agam	gnl|WGS:AAAB|AGAP000531-RA	853	0.633	0.070	0.000	1	0	19	120
Agam	gnl|WGS:AAAB|AGAP000532-RA	8088	0.528	0.006	0.000	8	7	0	0
Agam	gnl|WGS:AAAB|AGAP013259-RA	1965	0.676	0.038	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP013283-RA	721	0.648	0.002	0.000	1	0	148	99
Agam	gnl|WGS:AAAB|AGAP000533-RA	5407	0.608	-0.053	0.000	3	2	0	508
Agam	gnl|WGS:AAAB|AGAP000534-RA	10217	0.465	-0.032	0.000	6	5	269	257
Agam	gnl|WGS:AAAB|AGAP013287-RA	5155	0.545	-0.002	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP000535-RA	4055	0.549	-0.038	0.005	5	4	114	368
Agam	gnl|WGS:AAAB|AGAP012976-RA	14177	0.449	-0.025	0.001	6	5	2	0
Agam	gnl|WGS:AAAB|AGAP013521-RA	2451	0.590	-0.057	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP000536-RA	1296	0.538	-0.004	0.000	3	2	424	127
Agam	gnl|WGS:AAAB|AGAP000537-RA	1923	0.541	-0.073	0.025	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP000538-RA	3436	0.548	-0.104	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP000539-RA	3899	0.627	-0.011	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP000540-RA	8434	0.483	-0.004	0.002	5	4	329	0
Agam	gnl|WGS:AAAB|AGAP000541-RA	3318	0.464	-0.005	0.000	3	2	159	319
Agam	gnl|WGS:AAAB|AGAP013055-RA	85460	0.490	0.016	0.024	7	6	0	0
Agam	gnl|WGS:AAAB|AGAP000543-RA	2814	0.480	-0.030	0.000	2	1	196	237
Agam	gnl|WGS:AAAB|AGAP000544-RA	5309	0.468	-0.018	0.000	3	2	536	0
Agam	gnl|WGS:AAAB|AGAP000545-RA	6309	0.601	0.059	0.000	3	2	21	159
Agam	gnl|WGS:AAAB|AGAP000546-RA	1278	0.476	0.036	0.000	2	1	107	702
Agam	gnl|WGS:AAAB|AGAP000547-RA	2272	0.636	0.047	0.000	3	2	411	0
Agam	gnl|WGS:AAAB|AGAP000548-RA	1225	0.594	0.005	0.000	1	0	27	40
Agam	gnl|WGS:AAAB|AGAP000549-RA	4184	0.516	0.054	0.000	4	3	179	256
Agam	gnl|WGS:AAAB|AGAP000550-RA	7274	0.548	0.001	0.000	9	8	279	367
Agam	gnl|WGS:AAAB|AGAP000551-RA	5382	0.590	0.007	0.000	6	5	330	32
Agam	gnl|WGS:AAAB|AGAP000552-RA	4321	0.550	0.020	0.000	5	4	0	254
Agam	gnl|WGS:AAAB|AGAP000553-RA	9540	0.505	-0.014	0.002	5	4	455	0
Agam	gnl|WGS:AAAB|AGAP000554-RA	3569	0.570	0.019	0.006	4	3	254	55
Agam	gnl|WGS:AAAB|AGAP000555-RA	2530	0.679	0.040	0.000	2	1	131	0
Agam	gnl|WGS:AAAB|AGAP000556-RA	312	0.641	0.000	0.000	1	0	0	0
Agam	gnl|WGS:AAAB|AGAP000558-RB	27884	0.471	-0.002	0.000	6	5	306	226
Agam	gnl|WGS:AAAB|AGAP000559-RA	4241	0.528	-0.024	0.000	4	3	128	0
Agam	gnl|WGS:AAAB|AGAP000560-RA	3151	0.626	0.068	0.000	3	2	456	172
Agam	gnl|WGS:AAAB|AGAP000561-RA	17172	0.484	0.034	0.017	8	7	0	101
Agam	gnl|WGS:AAAB|AGAP000562-RC	17526	0.500	-0.029	0.024	7	6	451	338
Agam	gnl|WGS:AAAB|AGAP000563-RA	4631	0.559	0.052	0.000	4	3	0	26
Agam	gnl|WGS:AAAB|AGAP000565-RA	4879	0.510	0.047	0.000	2	1	629	882
Agam	gnl|WGS:AAAB|AGAP000566-RB	1776	0.569	-0.011	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP000567-RB	27868	0.452	-0.052	0.085	10	9	1222	81
Agam	gnl|WGS:AAAB|AGAP000569-RA	4178	0.523	-0.012	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP000570-RA	678	0.624	0.040	0.000	1	0	43	125
Agam	gnl|WGS:AAAB|AGAP013413-RA	754	0.601	-0.108	0.000	2	1	0	0
Agam	gnl|WGS:AAAB|AGAP000571-RA	1361	0.654	0.004	0.000	4	3	0	0
Agam	gnl|WGS:AAAB|AGAP000315-RA	2957	0.559	0.015	0.000	4	3	291	290
Agam	gnl|WGS:AAAB|AGAP000572-RA	1220	0.707	0.024	0.000	2	1	0	0
