Species	Accession	Length	GCContent	GCSkew	NContent	ExonCount	IntronCount	5pUTRlen	3pUTRlen
Dpul	NCBI_GNO_0100316	2192	0.396	-0.121	0.000	10	9	0	0
Dpul	NCBI_GNO_0100317	6362	0.393	0.032	0.000	18	17	0	0
Dpul	NCBI_GNO_0100319	678	0.313	0.113	0.000	2	1	128	225
Dpul	PASA_GEN_0100404	3826	0.360	-0.047	0.000	6	5	836	740
Dpul	PASA_GEN_0100121	2111	0.352	-0.001	0.000	4	3	763	140
Dpul	fgenesh1_pg.C_scaffold_1000348	995	0.373	0.040	0.000	5	4	0	0
Dpul	PASA_GEN_0100407	3258	0.374	0.028	0.000	13	12	0	262
Dpul	PASA_GEN_0100408	2856	0.391	0.005	0.000	4	3	150	385
Dpul	estExt_fgenesh1_pg.C_10348	1144	0.363	0.147	0.000	5	4	99	61
Dpul	e_gw1.1.728.1	618	0.396	0.249	0.000	1	0	0	0
Dpul	gw1.1.250.1	1358	0.390	0.009	0.000	5	4	0	0
Dpul	PASA_GEN_0100124	2414	0.362	-0.023	0.000	6	5	186	516
Dpul	NCBI_GNO_0100331	1311	0.391	0.012	0.000	6	5	0	0
Dpul	NCBI_GNO_0100332	1327	0.412	-0.053	0.000	6	5	0	0
Dpul	PASA_GEN_0100126	3472	0.416	-0.055	0.000	6	5	200	126
Dpul	PASA_GEN_0100128	737	0.427	-0.098	0.000	2	1	339	127
Dpul	estExt_Genewise1.C_10512	1835	0.416	-0.025	0.000	7	6	34	82
Dpul	PASA_GEN_0100410	2588	0.375	0.029	0.000	10	9	58	262
Dpul	NCBI_GNO_0100337	1021	0.333	0.059	0.000	5	4	0	0
Dpul	PASA_GEN_0100131	1821	0.342	0.095	0.000	6	5	116	88
Dpul	e_gw1.1.90.1	1253	0.371	0.135	0.000	5	4	0	0
Dpul	PASA_GEN_0100411	1922	0.377	-0.025	0.000	3	2	63	172
Dpul	fgenesh1_pg.C_scaffold_1000364	1148	0.397	0.057	0.000	5	4	0	0
Dpul	fgenesh1_pg.C_scaffold_1000365	1332	0.395	0.049	0.000	5	4	0	0
Dpul	estExt_fgenesh1_kg.C_10029	1396	0.426	-0.015	0.000	5	4	71	273
Dpul	PASA_GEN_0100413	3539	0.404	-0.059	0.000	11	10	0	170
Dpul	NCBI_GNO_0100345	321	0.396	-0.024	0.000	1	0	0	0
Dpul	NCBI_GNO_0100346	6186	0.408	0.050	0.000	13	12	0	2517
Dpul	NCBI_GNO_0100347	3908	0.422	-0.066	0.000	7	6	0	0
Dpul	NCBI_GNO_0100348	3642	0.412	-0.005	0.000	16	15	0	0
Dpul	NCBI_GNO_0100349	3698	0.404	0.034	0.000	18	17	0	0
Dpul	PASA_GEN_0100416	1567	0.405	-0.046	0.000	6	5	0	477
Dpul	e_gw1.1.43.1	2219	0.441	0.058	0.000	7	6	0	0
Dpul	estExt_Genewise1.C_10536	2943	0.349	-0.054	0.000	11	10	91	705
Dpul	PASA_GEN_0100136	2201	0.367	-0.020	0.000	4	3	210	45
Dpul	NCBI_GNO_0100355	1405	0.361	0.034	0.000	4	3	97	626
Dpul	NCBI_GNO_0100356	5707	0.452	0.030	0.000	14	13	0	270
Dpul	SNAP_00000485	1571	0.345	0.177	0.000	6	5	0	0
Dpul	NCBI_GNO_0100364	9231	0.457	0.026	0.000	11	10	0	210
Dpul	PASA_GEN_0100137	964	0.409	0.066	0.000	3	2	119	57
Dpul	PASA_GEN_0100138	1838	0.361	0.038	0.000	6	5	83	79
Dpul	e_gw1.1.382.1	9118	0.472	-0.023	0.000	17	16	0	0
Dpul	PASA_GEN_0100420	7611	0.458	-0.054	0.000	11	10	0	1133
Dpul	PASA_GEN_0100139	1032	0.366	0.106	0.000	2	1	126	116
Dpul	estExt_Genewise1.C_10557	3061	0.432	0.045	0.000	8	7	41	646
Dpul	NCBI_GNO_0100373	8793	0.429	0.051	0.000	15	14	0	466
Dpul	PASA_GEN_0100146	476	0.361	0.012	0.000	2	1	98	48
Dpul	NCBI_GNO_0100374	3928	0.415	0.010	0.000	7	6	173	21
Dpul	estExt_fgenesh1_pg.C_10389	4586	0.436	0.011	0.000	7	6	111	0
Dpul	gw1.1.397.1	6220	0.493	-0.041	0.008	6	5	0	0
Dpul	PASA_GEN_0100148	7337	0.434	-0.014	0.000	2	1	11	553
Dpul	SNAP_00000506	1413	0.423	0.067	0.000	4	3	0	0
Dpul	NCBI_GNO_0100378	9904	0.353	0.013	0.253	6	5	0	0
Dpul	PASA_GEN_0100149	1003	0.303	0.066	0.000	6	5	123	66
Dpul	NCBI_GNO_0100380	2229	0.367	0.079	0.000	9	8	0	304
Dpul	NCBI_GNO_0100382	1867	0.446	-0.185	0.000	3	2	0	0
Dpul	e_gw1.1.639.1	3623	0.471	-0.066	0.000	8	7	0	0
Dpul	NCBI_GNO_0100384	618	0.498	-0.097	0.000	3	2	0	0
Dpul	gw1.1.480.1	3412	0.460	0.023	0.000	14	13	0	0
Dpul	estExt_fgenesh1_kg.C_10037	2056	0.449	-0.038	0.000	7	6	277	374
Dpul	fgenesh1_pg.C_scaffold_1000406	315	0.514	0.086	0.000	1	0	0	0
Dpul	PASA_GEN_0100428	1581	0.352	0.025	0.000	6	5	51	208
Dpul	SNAP_00000520	171	0.480	0.049	0.000	1	0	0	0
Dpul	SNAP_00000521	368	0.440	0.000	0.000	2	1	0	0
Dpul	NCBI_GNO_0100389	780	0.406	0.022	0.000	1	0	0	0
Dpul	NCBI_GNO_0100391	4336	0.386	0.107	0.732	3	2	177	0
Dpul	NCBI_GNO_0100392	313	0.351	0.145	0.000	3	2	0	0
Dpul	PASA_GEN_0100429	2426	0.413	0.065	0.000	11	10	3	20
Dpul	SNAP_00000528	506	0.356	0.111	0.000	3	2	0	0
Dpul	NCBI_GNO_0100395	2112	0.391	-0.006	0.000	5	4	92	255
Dpul	e_gw1.1.901.1	756	0.496	0.013	0.000	1	0	0	0
Dpul	PASA_GEN_0100153	1173	0.344	0.109	0.000	4	3	18	245
Dpul	PASA_GEN_0100433	2561	0.371	-0.005	0.000	11	10	0	300
Dpul	estExt_Genewise1Plus.C_10589	2194	0.444	-0.060	0.000	6	5	29	341
Dpul	PASA_GEN_0100435	2617	0.397	0.041	0.000	10	9	157	200
Dpul	NCBI_GNO_0100401	1188	0.474	-0.147	0.000	1	0	0	0
Dpul	fgenesh1_pg.C_scaffold_1000422	2879	0.464	-0.092	0.000	4	3	0	0
Dpul	e_gw1.1.708.1	954	0.385	0.008	0.000	4	3	0	0
Dpul	PASA_GEN_0100436	1599	0.400	-0.002	0.000	6	5	0	228
Dpul	PASA_GEN_0100154	1982	0.414	0.000	0.000	8	7	70	133
Dpul	estExt_Genewise1.C_10603	779	0.381	0.030	0.000	3	2	84	141
Dpul	NCBI_GNO_0100407	2561	0.406	-0.031	0.000	9	8	0	87
Dpul	estExt_Genewise1Plus.C_10608	1381	0.357	0.108	0.000	6	5	122	105
Dpul	fgenesh1_pg.C_scaffold_1000432	3358	0.443	-0.002	0.000	4	3	0	0
Dpul	estExt_fgenesh1_pg.C_10430	1473	0.384	-0.058	0.000	6	5	115	30
Dpul	PASA_GEN_0100161	1433	0.456	0.003	0.000	5	4	109	73
Dpul	e_gw1.1.517.1	2265	0.400	0.014	0.000	13	12	0	0
Dpul	NCBI_GNO_0100414	4899	0.447	-0.007	0.000	9	8	0	0
Dpul	PASA_GEN_0100439	3297	0.468	0.017	0.000	10	9	75	137
Dpul	SNAP_00000553	19323	0.444	-0.003	0.000	18	17	0	0
Dpul	SNAP_00000556	15146	0.438	-0.051	0.000	33	32	0	0
Dpul	estExt_fgenesh1_pm.C_10100	3329	0.505	-0.007	0.000	6	5	0	384
Dpul	MRW_gw1.1.612.1	3555	0.459	-0.104	0.000	10	9	0	0
Dpul	estExt_Genewise1.C_10630	2114	0.442	-0.010	0.000	5	4	185	38
Dpul	e_gw1.1.594.1	3825	0.476	-0.020	0.000	7	6	0	0
Dpul	NCBI_GNO_0100422	1592	0.368	0.106	0.000	2	1	70	72
Dpul	fgenesh1_pg.C_scaffold_1000453	477	0.476	0.101	0.000	2	1	0	0
Dpul	fgenesh1_pg.C_scaffold_1000454	798	0.427	0.056	0.000	2	1	0	0
Dpul	e_gw1.1.320.1	737	0.450	-0.042	0.000	3	2	0	0
Dpul	NCBI_GNO_0100426	313	0.351	0.145	0.000	3	2	0	0
Dpul	NCBI_GNO_0100427	5594	0.446	-0.020	0.000	16	15	0	509
Dpul	NCBI_GNO_0100428	885	0.373	-0.006	0.000	6	5	0	0
Dpul	SNAP_00000574	2241	0.373	0.047	0.000	11	10	0	0
Dpul	NCBI_GNO_0100430	2365	0.445	0.059	0.000	9	8	0	0
Dpul	estExt_fgenesh1_kg.C_10055	1037	0.423	0.052	0.000	4	3	117	94
Dpul	fgenesh1_pg.C_scaffold_1000471	2416	0.519	-0.045	0.000	3	2	0	0
Dpul	NCBI_GNO_0100432	6984	0.446	0.013	0.000	6	5	0	283
Dpul	estExt_fgenesh1_pg.C_10469	1489	0.401	0.032	0.000	4	3	197	195
Dpul	fgenesh1_pg.C_scaffold_1000474	1231	0.436	-0.002	0.000	2	1	0	0
Dpul	NCBI_GNO_0100434	3205	0.513	-0.048	0.000	7	6	0	0
Dpul	SNAP_00000585	3003	0.434	-0.066	0.000	7	6	0	0
Dpul	SNAP_00000586	873	0.427	-0.078	0.000	3	2	0	0
Dpul	estExt_fgenesh1_pg.C_10475	1256	0.447	-0.117	0.000	3	2	68	315
Dpul	e_gw1.1.211.1	2664	0.456	-0.054	0.000	3	2	0	0
Dpul	e_gw1.1.988.1	387	0.499	0.078	0.000	1	0	0	0
Dpul	PASA_GEN_0100449	1193	0.417	-0.036	0.000	1	0	0	152
Dpul	SNAP_00000592	1761	0.463	-0.033	0.000	1	0	0	0
Dpul	PASA_GEN_0100450	2985	0.439	-0.041	0.000	2	1	0	210
Dpul	estExt_fgenesh1_pg.C_10482	1104	0.450	-0.123	0.000	1	0	74	187
Dpul	PASA_GEN_0100172	971	0.476	-0.087	0.000	1	0	74	168
Dpul	PASA_GEN_0100173	852	0.455	-0.036	0.000	1	0	80	88
Dpul	estExt_fgenesh1_pg.C_10484	1556	0.438	-0.073	0.000	3	2	294	304
Dpul	estExt_Genewise1Plus.C_10659	3030	0.401	0.008	0.000	11	10	0	85
Dpul	MOL_fgenesh1_pg.C_scaffold_1000490	1465	0.347	0.126	0.000	9	8	0	0
Dpul	estExt_Genewise1.C_10662	2446	0.376	0.022	0.000	11	10	0	217
Dpul	PASA_GEN_0100175	2017	0.415	0.085	0.000	7	6	131	358
Dpul	PASA_GEN_0100179	1429	0.342	0.067	0.000	4	3	153	106
Dpul	NCBI_GNO_0100454	1814	0.361	-0.024	0.000	9	8	134	33
Dpul	NCBI_GNO_0100456	565	0.386	0.073	0.000	2	1	0	0
Dpul	PASA_GEN_0100180	1832	0.376	-0.019	0.142	7	6	138	323
Dpul	PASA_GEN_0100181	1752	0.443	0.005	0.000	7	6	95	78
Dpul	fgenesh1_pg.C_scaffold_1000497	2869	0.400	0.041	0.000	12	11	0	0
Dpul	e_gw1.1.756.1	540	0.450	-0.045	0.000	3	2	0	0
Dpul	PASA_GEN_0100454	2236	0.371	-0.057	0.000	6	5	302	129
Dpul	estExt_Genewise1.C_10684	2061	0.407	0.020	0.000	4	3	879	96
Dpul	fgenesh1_kg.C_scaffold_1000058	1949	0.382	-0.044	0.000	6	5	176	564
Dpul	NCBI_GNO_0100465	2759	0.447	-0.032	0.000	10	9	224	0
Dpul	estExt_fgenesh1_kg.C_10058	1076	0.344	-0.016	0.000	4	3	180	125
Dpul	PASA_GEN_0100187	916	0.323	-0.074	0.000	4	3	146	226
Dpul	SNAP_00000613	3326	0.383	0.000	0.000	13	12	0	0
Dpul	estExt_Genewise1Plus.C_10692	2786	0.379	0.021	0.000	10	9	194	217
Dpul	e_gw1.1.105.1	5072	0.437	0.016	0.000	7	6	0	0
Dpul	PASA_GEN_0100460	4885	0.449	-0.078	0.055	6	5	0	399
Dpul	NCBI_GNO_0100473	1180	0.486	-0.117	0.000	4	3	0	0
Dpul	NCBI_GNO_0100474	70823	0.436	-0.014	0.000	28	27	920	0
Dpul	PASA_GEN_0100462	5863	0.441	-0.027	0.000	14	13	0	404
Dpul	e_gw1.1.437.1	4732	0.468	-0.035	0.000	6	5	0	0
Dpul	NCBI_GNO_0100477	1536	0.429	0.023	0.000	2	1	0	0
Dpul	SNAP_00000637	2359	0.408	-0.071	0.000	7	6	0	0
Dpul	fgenesh1_pg.C_scaffold_1000520	4220	0.491	-0.090	0.000	9	8	0	0
Dpul	PASA_GEN_0100463	3398	0.371	0.043	0.015	17	16	115	220
Dpul	fgenesh1_pg.C_scaffold_1000522	1846	0.399	0.034	0.000	8	7	0	0
Dpul	NCBI_GNO_0100482	2005	0.385	0.030	0.000	4	3	111	502
Dpul	NCBI_GNO_0100483	853	0.383	-0.089	0.000	3	2	181	196
Dpul	estExt_fgenesh1_pg.C_10520	1608	0.396	0.088	0.000	7	6	0	1
Dpul	PASA_GEN_0100467	3141	0.410	0.047	0.000	11	10	55	806
Dpul	SNAP_00000648	484	0.395	-0.079	0.000	2	1	0	0
Dpul	NCBI_GNO_0100486	2154	0.419	0.013	0.000	11	10	0	0
Dpul	e_gw1.1.406.1	2639	0.468	-0.021	0.000	5	4	0	0
Dpul	PASA_GEN_0100194	2658	0.389	0.032	0.000	9	8	112	724
Dpul	PASA_GEN_0100468	1786	0.381	0.084	0.000	6	5	88	178
Dpul	estExt_fgenesh1_pg.C_10527	2142	0.384	-0.013	0.000	8	7	0	236
Dpul	estExt_Genewise1Plus.C_10739	3860	0.365	0.064	0.000	18	17	91	825
Dpul	estExt_fgenesh1_kg.C_10061	808	0.323	0.149	0.000	4	3	26	40
Dpul	NCBI_GNO_0100494	1106	0.370	-0.149	0.000	4	3	0	0
Dpul	PASA_GEN_0100471	3062	0.401	0.028	0.000	11	10	11	546
Dpul	fgenesh1_pg.C_scaffold_1000536	792	0.434	-0.064	0.000	3	2	0	0
Dpul	fgenesh1_pg.C_scaffold_1000538	930	0.503	0.115	0.000	2	1	0	0
Dpul	fgenesh1_pg.C_scaffold_1000539	7108	0.478	-0.031	0.000	9	8	0	0
Dpul	SNAP_00000667	4906	0.395	0.036	0.000	13	12	0	0
Dpul	NCBI_GNO_0100498	540	0.359	0.031	0.000	4	3	0	0
Dpul	NCBI_GNO_0100499	2636	0.477	0.025	0.000	5	4	0	0
Dpul	SNAP_00000670	2827	0.393	0.000	0.000	6	5	0	0
Dpul	e_gw1.1.183.1	402	0.386	0.097	0.000	2	1	0	0
Dpul	PASA_GEN_0100473	1868	0.380	0.073	0.000	9	8	0	125
Dpul	e_gw1.1.900.1	1031	0.350	0.003	0.000	5	4	0	0
Dpul	estExt_Genewise1Plus.C_10759	1031	0.374	0.062	0.000	2	1	111	418
Dpul	PASA_GEN_0100475	1702	0.384	0.032	0.000	6	5	0	203
Dpul	NCBI_GNO_0100506	4836	0.419	0.010	0.000	7	6	234	879
Dpul	PASA_GEN_0100477	3364	0.386	-0.013	0.000	9	8	0	724
Dpul	fgenesh1_kg.C_scaffold_1000063	796	0.376	0.070	0.000	3	2	68	69
Dpul	estExt_Genewise1Plus.C_10775	2071	0.352	-0.018	0.000	6	5	0	410
Dpul	PASA_GEN_0100480	3997	0.381	-0.013	0.000	14	13	70	418
Dpul	estExt_fgenesh1_pg.C_10548	1290	0.376	-0.064	0.000	3	2	63	582
Dpul	PASA_GEN_0100206	6951	0.403	0.019	0.000	8	7	354	658
Dpul	fgenesh1_pg.C_scaffold_1000554	1054	0.424	-0.069	0.000	4	3	0	0
Dpul	NCBI_GNO_0100517	4275	0.515	-0.122	0.000	7	6	0	0
Dpul	PASA_GEN_0100208	1773	0.380	-0.047	0.000	6	5	180	469
Dpul	estExt_fgenesh1_pg.C_10555	797	0.373	0.044	0.000	4	3	68	87
Dpul	gw1.1.909.1	824	0.377	0.132	0.000	5	4	0	0
Dpul	PASA_GEN_0100483	6065	0.385	-0.008	0.000	6	5	0	0
Dpul	SNAP_00000692	1580	0.361	-0.011	0.000	7	6	0	0
Dpul	NCBI_GNO_0100523	471	0.433	-0.039	0.000	1	0	0	0
Dpul	SNAP_00000694	1742	0.373	0.003	0.000	6	5	0	0
Dpul	SNAP_00000695	382	0.353	0.259	0.000	3	2	0	0
Dpul	fgenesh1_pg.C_scaffold_1000568	5885	0.394	-0.005	0.000	16	15	0	0
Dpul	e_gw1.1.1016.1	462	0.461	-0.089	0.000	3	2	0	0
Dpul	gw1.1.1004.1	1536	0.427	-0.043	0.000	2	1	0	0
Dpul	gw1.1.343.1	345	0.467	-0.155	0.000	2	1	0	0
Dpul	SNAP_00000710	32124	0.429	-0.011	0.000	15	14	0	0
Dpul	fgenesh1_pg.C_scaffold_1000572	1164	0.509	0.046	0.000	3	2	0	0
Dpul	e_gw1.1.1015.1	252	0.579	0.027	0.000	1	0	0	0
Dpul	fgenesh1_pg.C_scaffold_1000574	826	0.465	0.099	0.000	3	2	0	0
Dpul	SNAP_00000739	7256	0.407	-0.004	0.000	3	2	0	0
Dpul	estExt_Genewise1Plus.C_10803	3607	0.377	0.054	0.000	9	8	44	459
Dpul	NCBI_GNO_0100533	1014	0.338	0.114	0.000	5	4	111	378
Dpul	e_gw1.1.228.1	5959	0.353	0.013	0.000	20	19	0	0
Dpul	SNAP_00000743	714	0.315	-0.147	0.000	3	2	0	0
Dpul	PASA_GEN_0100213	1981	0.327	0.026	0.000	5	4	88	629
Dpul	PASA_GEN_0100484	3041	0.388	0.019	0.000	9	8	52	345
Dpul	PASA_GEN_0100214	1047	0.330	-0.067	0.000	2	1	98	84
Dpul	PASA_GEN_0100215	2703	0.390	-0.025	0.000	7	6	121	617
Dpul	PASA_GEN_0100216	1384	0.354	-0.053	0.000	4	3	232	385
Dpul	SNAP_00000748	460	0.443	-0.029	0.000	2	1	0	0
Dpul	SNAP_00000749	17649	0.377	-0.007	0.000	36	35	0	0
Dpul	SMI_SNAP_00000750	2332	0.424	-0.010	0.000	6	5	0	0
Dpul	PASA_GEN_0100217	2942	0.378	-0.045	0.000	10	9	29	392
Dpul	SNAP_00000752	343	0.391	-0.075	0.000	3	2	0	0
Dpul	SNAP_00000753	447	0.485	0.097	0.000	1	0	0	0
Dpul	SNAP_00000755	1113	0.435	-0.021	0.000	1	0	0	0
Dpul	SNAP_00000757	1113	0.434	-0.023	0.000	1	0	0	0
Dpul	fgenesh1_pg.C_scaffold_1000592	2531	0.409	-0.066	0.000	6	5	0	0
Dpul	PASA_GEN_0100488	3566	0.397	-0.047	0.000	10	9	0	657
Dpul	PASA_GEN_0100218	702	0.346	0.070	0.000	2	1	149	15
Dpul	BDE_fgenesh1_pg.C_scaffold_1000596	2559	0.387	0.073	0.000	9	8	0	0
Dpul	PASA_GEN_0100491	3288	0.357	0.066	0.000	14	13	0	129
Dpul	PASA_GEN_0100492	2048	0.337	0.049	0.000	7	6	106	885
Dpul	e_gw1.1.11.1	6390	0.487	-0.081	0.000	8	7	0	0
Dpul	NCBI_GNO_0100553	1818	0.331	0.083	0.000	9	8	0	125
Dpul	PASA_GEN_0100220	929	0.332	0.071	0.000	4	3	75	73
Dpul	fgenesh1_pm.C_scaffold_1000137	920	0.325	0.104	0.000	4	3	0	0
Dpul	estExt_Genewise1Plus.C_10843	3467	0.350	0.063	0.000	11	10	6	0
Dpul	PASA_GEN_0100496	12616	0.439	-0.013	0.000	13	12	0	107
Dpul	e_gw1.1.857.1	989	0.405	-0.062	0.000	4	3	0	0
Dpul	PASA_GEN_0100225	1836	0.376	0.084	0.000	6	5	112	94
Dpul	NCBI_GNO_0100560	2430	0.349	-0.027	0.000	7	6	105	92
Dpul	estExt_Genewise1Plus.C_10854	2885	0.323	0.039	0.000	12	11	330	1057
Dpul	NCBI_GNO_0100563	2760	0.364	0.038	0.000	12	11	0	19
Dpul	SNAP_00000775	4048	0.393	0.075	0.000	9	8	0	0
Dpul	PASA_GEN_0100229	1615	0.365	-0.020	0.000	7	6	98	99
Dpul	PASA_GEN_0100500	3045	0.408	0.006	0.000	6	5	0	486
Dpul	PASA_GEN_0100501	4098	0.380	-0.016	0.000	15	14	123	162
Dpul	e_gw1.1.648.1	1916	0.350	0.033	0.000	7	6	0	0
Dpul	HUG_NCBI_GNO_0100569	10359	0.379	-0.034	0.000	23	22	0	0
Dpul	SNAP_00000785	1401	0.600	-0.115	0.000	1	0	0	0
Dpul	estExt_Genewise1.C_10874	5727	0.430	0.039	0.000	10	9	138	214
Dpul	PASA_GEN_0100231	1999	0.387	0.092	0.000	7	6	107	146
Dpul	estExt_Genewise1.C_10880	1542	0.360	0.085	0.000	7	6	165	29
Dpul	estExt_fgenesh1_kg.C_10071	1573	0.336	-0.013	0.000	7	6	143	118
Dpul	gw1.1.3.1	45109	0.456	-0.003	0.000	15	14	0	0
Dpul	SNAP_00000793	2430	0.444	0.016	0.000	1	0	0	0
Dpul	SNAP_00000794	729	0.453	0.042	0.000	1	0	0	0
Dpul	SNAP_00000795	1548	0.424	0.011	0.000	1	0	0	0
Dpul	NCBI_GNO_0100578	519	0.466	-0.033	0.000	1	0	0	0
Dpul	NCBI_GNO_0100579	1137	0.423	0.035	0.000	1	0	0	0
Dpul	SNAP_00000798	675	0.554	-0.059	0.000	1	0	0	0
Dpul	PASA_GEN_0100504	2443	0.422	0.020	0.000	5	4	0	449
Dpul	SPA_NCBI_GNO_0100582	44133	0.446	0.019	0.060	11	10	0	0
Dpul	PASA_GEN_0100236	2620	0.367	0.056	0.000	10	9	26	468
Dpul	PASA_GEN_0100237	1858	0.348	0.040	0.000	8	7	211	308
Dpul	e_gw1.1.429.1	2036	0.404	0.001	0.000	5	4	0	0
Dpul	e_gw1.1.433.1	5885	0.437	-0.021	0.000	12	11	0	0
Dpul	fgenesh1_pg.C_scaffold_1000640	548	0.546	-0.030	0.000	1	0	2	0
Dpul	BDE_estExt_Genewise1Plus.C_10900	2924	0.480	-0.087	0.000	1	0	0	728
Dpul	NCBI_GNO_0100591	1330	0.378	-0.066	0.000	4	3	0	57
Dpul	estExt_fgenesh1_kg.C_10073	826	0.337	0.014	0.000	3	2	155	177
Dpul	e_gw1.1.781.1	3261	0.368	-0.010	0.000	17	16	0	0
Dpul	JAB_PASA_GEN_0100239	1954	0.341	-0.018	0.000	7	6	155	100
Dpul	PASA_GEN_0100240	1991	0.363	0.051	0.000	8	7	36	118
Dpul	e_gw1.1.300.1	1281	0.328	0.062	0.000	6	5	0	0
Dpul	NCBI_GNO_0100601	462	0.370	-0.053	0.000	3	2	0	0
Dpul	fgenesh1_pm.C_scaffold_10000001	1372	0.351	0.017	0.000	6	5	0	0
Dpul	NCBI_GNO_1000002	5577	0.491	-0.111	0.000	13	12	0	83
Dpul	NCBI_GNO_1000003	2151	0.351	0.058	0.000	10	9	0	0
Dpul	NCBI_GNO_1000004	2158	0.342	0.068	0.000	10	9	0	0
Dpul	NCBI_GNO_1000005	3651	0.415	-0.040	0.000	13	12	0	0
Dpul	NCBI_GNO_1000006	2523	0.449	0.025	0.020	10	9	0	201
Dpul	NCBI_GNO_1000007	603	0.357	0.023	0.000	4	3	0	0
Dpul	NCBI_GNO_1000008	1939	0.455	-0.007	0.000	6	5	0	331
Dpul	PASA_GEN_1000004	1235	0.393	-0.101	0.000	5	4	74	79
Dpul	gw1.10.243.1	36957	0.410	-0.036	0.015	7	6	0	0
Dpul	NCBI_GNO_1000020	4898	0.485	0.031	0.000	6	5	0	0
Dpul	fgenesh1_pg.C_scaffold_10000026	1080	0.498	0.071	0.000	5	4	0	0
Dpul	PASA_GEN_1000176	3056	0.454	0.029	0.000	9	8	0	84
Dpul	SNAP_00005627	2653	0.454	-0.033	0.000	3	2	0	0
Dpul	e_gw1.10.452.1	702	0.442	-0.039	0.000	1	0	0	0
Dpul	PASA_GEN_1000178	2409	0.419	0.041	0.000	3	2	0	73
Dpul	PASA_GEN_1000010	2340	0.383	-0.043	0.000	4	3	32	157
Dpul	BDE_estExt_fgenesh1_pg.C_100032	2516	0.394	0.025	0.000	3	2	0	86
Dpul	e_gw1.10.514.1	612	0.444	-0.088	0.000	1	0	0	0
Dpul	fgenesh1_pg.C_scaffold_10000034	984	0.419	0.058	0.000	2	1	0	0
Dpul	PASA_GEN_1000011	748	0.345	-0.012	0.067	2	1	188	172
Dpul	PASA_GEN_1000181	2078	0.400	-0.006	0.000	4	3	0	0
Dpul	fgenesh1_pg.C_scaffold_10000037	1119	0.374	0.112	0.000	4	3	0	0
Dpul	PASA_GEN_1000012	1194	0.419	-0.052	0.000	3	2	360	11
Dpul	fgenesh1_pg.C_scaffold_10000038	5310	0.585	-0.034	0.000	4	3	0	0
Dpul	PASA_GEN_1000013	632	0.318	-0.065	0.000	1	0	333	23
Dpul	NCBI_GNO_1000034	1959	0.450	0.028	0.000	7	6	0	0
Dpul	PASA_GEN_1000182	2668	0.344	0.013	0.000	10	9	212	164
Dpul	NCBI_GNO_1000036	497	0.412	0.015	0.000	2	1	0	0
Dpul	NCBI_GNO_1000037	5578	0.435	-0.028	0.000	10	9	0	0
Dpul	NCBI_GNO_1000038	2004	0.473	0.071	0.000	5	4	0	0
Dpul	PASA_GEN_1000183	5896	0.445	-0.030	0.000	8	7	234	1619
Dpul	NCBI_GNO_1000041	1104	0.442	0.053	0.000	4	3	0	0
Dpul	PASA_GEN_1000015	666	0.417	0.000	0.000	2	1	43	121
Dpul	fgenesh1_pg.C_scaffold_10000048	1639	0.485	-0.114	0.000	2	1	0	0
Dpul	SNAP_00005656	1059	0.253	-0.037	0.000	7	6	0	0
Dpul	fgenesh1_pg.C_scaffold_10000049	2712	0.499	-0.005	0.000	8	7	0	0
Dpul	fgenesh1_pg.C_scaffold_10000050	1166	0.492	-0.098	0.000	2	1	0	0
Dpul	PASA_GEN_1000185	3129	0.402	-0.045	0.000	14	13	18	439
Dpul	NCBI_GNO_1000045	6741	0.463	-0.099	0.000	11	10	0	0
Dpul	NCBI_GNO_1000046	1968	0.389	-0.065	0.000	6	5	203	549
Dpul	PASA_GEN_1000187	2156	0.418	0.032	0.000	9	8	0	337
Dpul	NCBI_GNO_1000048	1541	0.349	0.097	0.000	8	7	0	0
Dpul	NCBI_GNO_1000049	2362	0.433	0.048	0.000	5	4	222	538
Dpul	e_gw1.10.313.1	1996	0.399	-0.043	0.000	8	7	0	0
Dpul	e_gw1.10.135.1	1219	0.398	0.035	0.000	6	5	0	0
Dpul	PASA_GEN_1000020	1253	0.408	0.025	0.000	5	4	59	73
Dpul	e_gw1.10.479.1	2595	0.448	-0.023	0.000	7	6	0	0
Dpul	gw1.10.581.1	243	0.539	0.084	0.000	1	0	0	0
Dpul	e_gw1.10.364.1	1614	0.470	-0.013	0.000	4	3	0	0
Dpul	estExt_Genewise1.C_100099	967	0.397	0.047	0.000	4	3	188	110
Dpul	NCBI_GNO_1000056	1954	0.408	-0.008	0.000	8	7	0	0
Dpul	PASA_GEN_1000193	2688	0.414	-0.027	0.000	7	6	0	578
Dpul	PASA_GEN_1000194	2406	0.445	0.007	0.000	9	8	9	115
Dpul	estExt_Genewise1.C_100110	1687	0.400	0.000	0.000	6	5	27	136
Dpul	NCBI_GNO_1000060	3275	0.421	-0.022	0.000	10	9	0	0
Dpul	NCBI_GNO_1000061	2881	0.421	-0.023	0.000	9	8	0	21
Dpul	NCBI_GNO_1000062	727	0.433	-0.060	0.000	3	2	0	0
Dpul	e_gw1.10.68.1	1470	0.407	-0.038	0.000	6	5	0	0
Dpul	SNAP_00005682	2949	0.385	-0.044	0.000	4	3	0	0
Dpul	SNAP_00005683	680	0.500	-0.347	0.000	2	1	0	0
